Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
03:54.8     	22.27 	53.5    	23.54
03:55.7     	22.19 	53.3    	23.54
03:56.5     	22.17 	53.6    	23.54
03:57.5     	22.22 	53.7    	23.53
03:58.4     	22.29 	53.9    	23.53
03:59.3     	22.35 	55.1    	23.53
04:00.2     	22.41 	55.7    	23.52
04:01.1     	22.48 	56.5    	23.52
04:02.0     	22.56 	56.5    	23.52
04:02.9     	22.51 	55.7    	23.52
04:03.8     	22.48 	55.3    	23.52
04:04.6     	22.50 	55.4    	23.52
04:05.5     	22.60 	56.3    	23.52
04:06.4     	22.68 	57.9    	23.51
04:07.4     	22.80 	58.4    	23.52
04:08.3     	22.87 	58.9    	23.51
04:09.2     	22.91 	58.3    	23.52
04:10.5     	22.94 	58.3    	23.53
04:10.7     	22.94 	58.3    	23.53
04:10.9     	23.07 	57.2    	23.54
04:11.8     	23.20 	57.8    	23.54
04:12.7     	23.22 	57.4    	23.55
04:13.6     	23.12 	58.3    	23.56
04:15.2     	23.02 	59.3    	23.57
04:15.4     	22.90 	56.8    	23.58
04:16.3     	22.83 	56.6    	23.59
04:17.3     	22.85 	56.6    	23.60
04:18.1     	22.84 	56.9    	23.60
04:19.0     	22.86 	57.2    	23.61
04:19.9     	22.92 	58.3    	23.61
04:20.8     	23.06 	60.5    	23.62
04:21.7     	23.09 	60.2    	23.63
04:22.6     	22.96 	56.8    	23.64
04:23.4     	22.98 	57.0    	23.64
04:24.3     	23.05 	57.9    	23.65
04:25.2     	23.12 	57.9    	23.65
04:26.1     	23.15 	58.9    	23.66
04:27.1     	23.20 	59.9    	23.67
04:28.2     	23.24 	58.7    	23.67
04:28.9     	23.39 	60.7    	23.68
04:29.8     	23.43 	59.9    	23.69
04:30.7     	23.49 	60.8    	23.70
04:31.5     	23.54 	62.0    	23.70
04:32.4     	23.63 	63.1    	23.71
04:33.3     	23.56 	57.9    	23.72
04:34.2     	23.35 	57.1    	23.73
04:35.1     	23.24 	56.5    	23.73
04:36.4     	23.12 	56.0    	23.74
04:36.8     	23.30 	58.8    	23.74
04:37.9     	23.26 	58.6    	23.75
04:38.8     	23.28 	60.3    	23.75
04:39.6     	23.34 	60.2    	23.76
04:40.5     	23.34 	60.0    	23.77
04:41.4     	23.36 	60.4    	23.77
04:42.3     	23.38 	61.1    	23.78
04:43.2     	23.42 	61.2    	23.79
04:44.1     	23.47 	61.4    	23.80
04:44.9     	23.40 	61.6    	23.81
04:45.8     	23.26 	57.6    	23.81
04:46.8     	23.40 	55.5    	--
04:47.9     	23.54 	55.0    	23.82
