Time [sec]	P [hPa] 	T [°C]  	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Alt [m]	Geopot [m]	Lon [°]      	Lat [°]      	Dew [°C]	Vi Te [°C]	RI       	MRI      	Rs [m/s]	Elevation [°]	Azimuth [°]	Range [m]	D [kg/m3]
1800      	999999.0	-48.1   	999999	23.4    	242   	20.6      	11.2      	10732  	999999    	-113.611707  	46.947488    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.3         	071        	31549    	999999.000000
1801      	999999.0	-48.2   	999999	23.4    	242   	20.6      	11.2      	10737  	999999    	-113.611430  	46.947592    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.3         	071        	31572    	999999.000000
1802      	999999.0	-48.2   	999999	23.4    	242   	20.6      	11.2      	10741  	999999    	-113.611153  	46.947695    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.3         	071        	31596    	999999.000000
1803      	999999.0	-48.3   	999999	23.4    	242   	20.6      	11.2      	10746  	999999    	-113.610876  	46.947798    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.3         	071        	31620    	999999.000000
1804      	999999.0	-48.3   	999999	23.4    	242   	20.6      	11.2      	10750  	999999    	-113.610599  	46.947902    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.3         	071        	31644    	999999.000000
1805      	999999.0	-48.4   	999999	23.4    	242   	20.6      	11.2      	10755  	999999    	-113.610322  	46.948005    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.3         	071        	31668    	999999.000000
1806      	999999.0	-48.4   	999999	23.4    	242   	20.6      	11.2      	10759  	999999    	-113.610045  	46.948109    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.3         	071        	31692    	999999.000000
1807      	999999.0	-48.5   	999999	23.4    	242   	20.6      	11.2      	10764  	999999    	-113.609768  	46.948212    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.3         	071        	31716    	999999.000000
1808      	999999.0	-48.5   	999999	23.4    	242   	20.6      	11.2      	10768  	999999    	-113.609492  	46.948315    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.3         	071        	31740    	999999.000000
1809      	999999.0	-48.5   	999999	23.4    	242   	20.6      	11.2      	10773  	999999    	-113.609215  	46.948419    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.2         	071        	31764    	999999.000000
1810      	999999.0	-48.6   	999999	23.4    	242   	20.6      	11.2      	10777  	999999    	-113.608938  	46.948522    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.2         	071        	31788    	999999.000000
1811      	999999.0	-48.6   	999999	23.4    	242   	20.6      	11.2      	10782  	999999    	-113.608661  	46.948625    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.2         	071        	31812    	999999.000000
1812      	999999.0	-48.6   	999999	23.4    	242   	20.6      	11.2      	10786  	999999    	-113.608384  	46.948729    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.2         	071        	31836    	999999.000000
1813      	999999.0	-48.7   	999999	23.4    	242   	20.6      	11.2      	10791  	999999    	-113.608107  	46.948832    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.2         	071        	31860    	999999.000000
1814      	999999.0	-48.7   	999999	23.4    	242   	20.6      	11.2      	10795  	999999    	-113.607830  	46.948936    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.2         	071        	31884    	999999.000000
1815      	999999.0	-48.7   	999999	23.4    	242   	20.6      	11.2      	10800  	999999    	-113.607553  	46.949039    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.2         	071        	31908    	999999.000000
1816      	999999.0	-48.7   	999999	23.4    	242   	20.6      	11.2      	10804  	999999    	-113.607276  	46.949142    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.2         	071        	31932    	999999.000000
1817      	999999.0	-48.8   	999999	23.4    	242   	20.6      	11.2      	10809  	999999    	-113.606999  	46.949246    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.2         	071        	31956    	999999.000000
1818      	999999.0	-48.8   	999999	23.4    	242   	20.6      	11.2      	10813  	999999    	-113.606722  	46.949349    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.2         	071        	31980    	999999.000000
1819      	999999.0	-48.8   	999999	23.4    	242   	20.6      	11.2      	10818  	999999    	-113.606445  	46.949453    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.2         	071        	32004    	999999.000000
1820      	999999.0	-48.9   	999999	23.4    	242   	20.6      	11.2      	10822  	999999    	-113.606168  	46.949556    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.2         	071        	32028    	999999.000000
1821      	999999.0	-48.9   	999999	23.4    	242   	20.6      	11.2      	10827  	999999    	-113.605891  	46.949659    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.2         	071        	32052    	999999.000000
1822      	999999.0	-49.0   	999999	23.4    	242   	20.6      	11.2      	10831  	999999    	-113.605614  	46.949763    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.2         	071        	32076    	999999.000000
1823      	999999.0	-49.0   	999999	23.4    	242   	20.6      	11.2      	10835  	999999    	-113.605337  	46.949866    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.2         	071        	32100    	999999.000000
1824      	999999.0	-49.0   	999999	23.4    	242   	20.6      	11.2      	10840  	999999    	-113.605060  	46.949969    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.2         	071        	32124    	999999.000000
1825      	999999.0	-49.1   	999999	23.4    	242   	20.6      	11.2      	10844  	999999    	-113.604783  	46.950073    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.2         	071        	32148    	999999.000000
1826      	999999.0	-49.1   	999999	23.4    	242   	20.6      	11.2      	10849  	999999    	-113.604506  	46.950176    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.2         	071        	32172    	999999.000000
1827      	999999.0	-49.1   	999999	23.4    	242   	20.6      	11.2      	10853  	999999    	-113.604229  	46.950280    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.2         	071        	32196    	999999.000000
1828      	999999.0	-49.2   	999999	23.4    	242   	20.6      	11.2      	10858  	999999    	-113.603952  	46.950383    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.2         	071        	32220    	999999.000000
1829      	999999.0	-49.2   	999999	23.4    	242   	20.6      	11.2      	10862  	999999    	-113.603676  	46.950486    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.1         	071        	32243    	999999.000000
1830      	999999.0	-49.2   	999999	23.4    	242   	20.6      	11.2      	10867  	999999    	-113.603399  	46.950590    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.1         	071        	32267    	999999.000000
1831      	999999.0	-49.3   	999999	999999.0	999999	987768.6  	-155920.7 	10871  	999999    	-113.603122  	46.950693    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.1         	071        	32291    	999999.000000
1832      	999999.0	-49.3   	999999	999999.0	999999	987768.6  	-155920.7 	10876  	999999    	-113.602845  	46.950796    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.1         	071        	32315    	999999.000000
1833      	999999.0	-49.4   	999999	999999.0	999999	987768.6  	-155920.7 	10880  	999999    	-113.602568  	46.950900    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.1         	071        	32339    	999999.000000
1834      	999999.0	-49.4   	999999	999999.0	999999	987768.6  	-155920.7 	10885  	999999    	-113.602291  	46.951003    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.1         	071        	32363    	999999.000000
1835      	999999.0	-49.4   	999999	999999.0	999999	987768.6  	-155920.7 	10889  	999999    	-113.602014  	46.951107    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.1         	071        	32387    	999999.000000
1836      	999999.0	-49.5   	999999	999999.0	999999	987768.6  	-155920.7 	10894  	999999    	-113.601737  	46.951210    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.1         	071        	32411    	999999.000000
1837      	999999.0	-49.5   	999999	999999.0	999999	987768.6  	-155920.7 	10898  	999999    	-113.601460  	46.951313    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.1         	071        	32435    	999999.000000
1838      	999999.0	-49.6   	999999	999999.0	999999	987768.6  	-155920.7 	10903  	999999    	-113.601183  	46.951417    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.1         	071        	32459    	999999.000000
1839      	999999.0	-49.6   	999999	999999.0	999999	987768.6  	-155920.7 	10907  	999999    	-113.600906  	46.951520    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.1         	071        	32483    	999999.000000
1840      	999999.0	-49.7   	999999	999999.0	999999	987768.6  	-155920.7 	10912  	999999    	-113.600629  	46.951623    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.1         	071        	32507    	999999.000000
1841      	999999.0	-49.7   	999999	999999.0	999999	987768.6  	-155920.7 	10916  	999999    	-113.600352  	46.951727    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.1         	071        	32531    	999999.000000
1842      	999999.0	-49.8   	999999	999999.0	999999	987768.6  	-155920.7 	10921  	999999    	-113.600075  	46.951830    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.1         	071        	32555    	999999.000000
1843      	999999.0	-49.8   	999999	999999.0	999999	987768.6  	-155920.7 	10925  	999999    	-113.599798  	46.951934    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.1         	071        	32579    	999999.000000
1844      	999999.0	-49.8   	999999	999999.0	999999	987768.6  	-155920.7 	10930  	999999    	-113.599521  	46.952037    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.1         	071        	32603    	999999.000000
1845      	999999.0	-49.9   	999999	999999.0	999999	987768.6  	-155920.7 	10934  	999999    	-113.599244  	46.952140    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.1         	071        	32627    	999999.000000
1846      	999999.0	-49.9   	999999	999999.0	999999	987768.6  	-155920.7 	10939  	999999    	-113.598967  	46.952244    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.1         	071        	32651    	999999.000000
1847      	999999.0	-50.0   	999999	999999.0	999999	987768.6  	-155920.7 	10943  	999999    	-113.598690  	46.952347    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.1         	071        	32675    	999999.000000
1848      	999999.0	-50.0   	999999	999999.0	999999	987768.6  	-155920.7 	10948  	999999    	-113.598413  	46.952451    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.1         	071        	32699    	999999.000000
1849      	999999.0	-50.0   	999999	999999.0	999999	987768.6  	-155920.7 	10952  	999999    	-113.598136  	46.952554    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	071        	32723    	999999.000000
1850      	999999.0	-50.1   	999999	999999.0	999999	987768.6  	-155920.7 	10957  	999999    	-113.597859  	46.952657    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	071        	32747    	999999.000000
1851      	999999.0	-50.1   	999999	999999.0	999999	987768.6  	-155920.7 	10961  	999999    	-113.597583  	46.952761    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	071        	32771    	999999.000000
1852      	999999.0	-50.1   	999999	999999.0	999999	987768.6  	-155920.7 	10966  	999999    	-113.597306  	46.952864    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	071        	32795    	999999.000000
1853      	999999.0	-50.2   	999999	999999.0	999999	987768.6  	-155920.7 	10970  	999999    	-113.597029  	46.952967    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	071        	32819    	999999.000000
1854      	999999.0	-50.2   	999999	999999.0	999999	987768.6  	-155920.7 	10975  	999999    	-113.596752  	46.953071    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	071        	32843    	999999.000000
1855      	999999.0	-50.3   	999999	999999.0	999999	987768.6  	-155920.7 	10979  	999999    	-113.596475  	46.953174    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	071        	32867    	999999.000000
1856      	999999.0	-50.3   	999999	999999.0	999999	987768.6  	-155920.7 	10984  	999999    	-113.596198  	46.953278    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	071        	32891    	999999.000000
1857      	999999.0	-50.3   	999999	999999.0	999999	987768.6  	-155920.7 	10988  	999999    	-113.595921  	46.953381    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	070        	32915    	999999.000000
1858      	999999.0	-50.4   	999999	999999.0	999999	987768.6  	-155920.7 	10993  	999999    	-113.595644  	46.953484    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	070        	32939    	999999.000000
1859      	999999.0	-50.4   	999999	999999.0	999999	987768.6  	-155920.7 	10997  	999999    	-113.595367  	46.953588    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	070        	32963    	999999.000000
1860      	999999.0	-50.5   	999999	999999.0	999999	987768.6  	-155920.7 	11002  	999999    	-113.595090  	46.953691    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	070        	32987    	999999.000000
1861      	999999.0	-50.5   	999999	999999.0	999999	987768.6  	-155920.7 	11006  	999999    	-113.594813  	46.953794    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	070        	33011    	999999.000000
1862      	999999.0	-50.5   	999999	999999.0	999999	987768.6  	-155920.7 	11011  	999999    	-113.594536  	46.953898    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	070        	33035    	999999.000000
1863      	999999.0	-50.6   	999999	999999.0	999999	987768.6  	-155920.7 	11015  	999999    	-113.594259  	46.954001    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	070        	33059    	999999.000000
1864      	999999.0	-50.6   	999999	999999.0	999999	987768.6  	-155920.7 	11020  	999999    	-113.593982  	46.954105    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	070        	33083    	999999.000000
1865      	999999.0	-50.7   	999999	999999.0	999999	987768.6  	-155920.7 	11024  	999999    	-113.593705  	46.954208    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	070        	33107    	999999.000000
1866      	999999.0	-50.7   	999999	999999.0	999999	987768.6  	-155920.7 	11029  	999999    	-113.593428  	46.954311    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	070        	33131    	999999.000000
1867      	999999.0	-50.8   	999999	999999.0	999999	987768.6  	-155920.7 	11033  	999999    	-113.593151  	46.954415    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	070        	33155    	999999.000000
1868      	999999.0	-50.8   	999999	999999.0	999999	987768.6  	-155920.7 	11038  	999999    	-113.592874  	46.954518    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	070        	33179    	999999.000000
1869      	999999.0	-50.9   	999999	999999.0	999999	987768.6  	-155920.7 	11042  	999999    	-113.592597  	46.954622    	999999.0	999999.0  	999999.00	999999.00	4.5     	17.0         	070        	33203    	999999.000000
1870      	999999.0	-50.9   	999999	999999.0	999999	987768.6  	-155920.7 	11047  	999999    	-113.592320  	46.954725    	999999.0	999999.0  	999999.00	999999.00	4.5     	16.9         	070        	33227    	999999.000000
1871      	999999.0	-51.0   	999999	999999.0	999999	987768.6  	-155920.7 	11051  	999999    	-113.592043  	46.954828    	999999.0	999999.0  	999999.00	999999.00	4.5     	16.9         	070        	33251    	999999.000000
1872      	999999.0	-51.0   	999999	999999.0	999999	987768.6  	-155920.7 	11056  	999999    	-113.591767  	46.954932    	999999.0	999999.0  	999999.00	999999.00	4.5     	16.9         	070        	33275    	999999.000000
1873      	999999.0	-51.0   	999999	999999.0	999999	987768.6  	-155920.7 	11060  	999999    	-113.591490  	46.955035    	999999.0	999999.0  	999999.00	999999.00	4.5     	16.9         	070        	33299    	999999.000000
1874      	999999.0	-51.1   	999999	999999.0	999999	987768.6  	-155920.7 	11064  	999999    	-113.591213  	46.955138    	999999.0	999999.0  	999999.00	999999.00	4.5     	16.9         	070        	33323    	999999.000000
1875      	999999.0	-51.1   	999999	999999.0	999999	987768.6  	-155920.7 	11069  	999999    	-113.590936  	46.955242    	999999.0	999999.0  	999999.00	999999.00	4.5     	16.9         	070        	33347    	999999.000000
1876      	999999.0	-51.1   	999999	999999.0	999999	987768.6  	-155920.7 	11073  	999999    	-113.590659  	46.955345    	999999.0	999999.0  	999999.00	999999.00	4.5     	16.9         	070        	33371    	999999.000000
1877      	999999.0	-51.2   	999999	999999.0	999999	987768.6  	-155920.7 	11078  	999999    	-113.590382  	46.955449    	999999.0	999999.0  	999999.00	999999.00	4.5     	16.9         	070        	33395    	999999.000000
1878      	999999.0	-51.2   	999999	999999.0	999999	987768.6  	-155920.7 	11082  	999999    	-113.590105  	46.955552    	999999.0	999999.0  	999999.00	999999.00	4.5     	16.9         	070        	33419    	999999.000000
1879      	999999.0	-51.2   	999999	999999.0	999999	987768.6  	-155920.7 	11087  	999999    	-113.589828  	46.955655    	999999.0	999999.0  	999999.00	999999.00	4.5     	16.9         	070        	33443    	999999.000000
1880      	999999.0	-51.3   	999999	999999.0	999999	987768.6  	-155920.7 	11091  	999999    	-113.589551  	46.955759    	999999.0	999999.0  	999999.00	999999.00	4.5     	16.9         	070        	33467    	999999.000000
1881      	999999.0	-51.3   	999999	999999.0	999999	987768.6  	-155920.7 	11096  	999999    	-113.589274  	46.955862    	999999.0	999999.0  	999999.00	999999.00	4.5     	16.9         	070        	33491    	999999.000000
1882      	999999.0	-51.4   	999999	999999.0	999999	987768.6  	-155920.7 	11100  	999999    	-113.588997  	46.955965    	999999.0	999999.0  	999999.00	999999.00	4.5     	16.9         	070        	33515    	999999.000000
1883      	999999.0	-51.4   	999999	999999.0	999999	987768.6  	-155920.7 	11105  	999999    	-113.588720  	46.956069    	999999.0	999999.0  	999999.00	999999.00	4.5     	16.9         	070        	33539    	999999.000000
1884      	999999.0	-51.4   	999999	999999.0	999999	987768.6  	-155920.7 	11109  	999999    	-113.588443  	46.956172    	999999.0	999999.0  	999999.00	999999.00	4.5     	16.9         	070        	33563    	999999.000000
1885      	999999.0	999999.0	999999	999999.0	999999	987768.6  	-155920.7 	11114  	999999    	-113.588166  	46.956276    	999999.0	999999.0  	999999.00	999999.00	4.5     	16.9         	070        	33587    	999999.000000
1886      	999999.0	999999.0	999999	999999.0	999999	987768.6  	-155920.7 	11118  	999999    	-113.587889  	46.956379    	999999.0	999999.0  	999999.00	999999.00	4.5     	16.9         	070        	33611    	999999.000000
1887      	245.7   	-51.5   	999999	24.9    	241   	21.8      	12.1      	11123  	11105     	-113.587605  	46.956487    	999999.0	999999.0  	999999.00	999999.00	4.4     	16.9         	070        	33636    	0.386349
1888      	245.6   	-51.6   	999999	24.9    	241   	21.8      	12.1      	11127  	11109     	-113.587310  	46.956602    	999999.0	999999.0  	999999.00	999999.00	4.2     	16.9         	070        	33661    	0.386151
1889      	245.4   	-51.6   	999999	24.9    	241   	21.8      	12.1      	11131  	11113     	-113.587015  	46.956717    	999999.0	999999.0  	999999.00	999999.00	4.2     	16.9         	070        	33687    	0.385952
1890      	245.2   	-51.6   	999999	24.9    	241   	21.8      	12.1      	11135  	11117     	-113.586720  	46.956832    	999999.0	999999.0  	999999.00	999999.00	4.2     	16.8         	070        	33713    	0.385754
1891      	245.1   	-51.7   	999999	25.0    	241   	21.8      	12.2      	11140  	11122     	-113.586425  	46.956947    	999999.0	999999.0  	999999.00	999999.00	4.2     	16.8         	070        	33738    	0.385562
1892      	244.9   	-51.7   	999999	25.0    	241   	21.8      	12.2      	11144  	11126     	-113.586131  	46.957062    	999999.0	999999.0  	999999.00	999999.00	4.2     	16.8         	070        	33764    	0.385371
1893      	244.8   	-51.7   	999999	25.0    	241   	21.8      	12.2      	11148  	11130     	-113.585836  	46.957177    	999999.0	999999.0  	999999.00	999999.00	4.2     	16.8         	070        	33789    	0.385180
1894      	244.6   	-51.8   	999999	25.1    	241   	21.9      	12.3      	11152  	11134     	-113.585541  	46.957292    	999999.0	999999.0  	999999.00	999999.00	4.2     	16.8         	070        	33815    	0.384988
1895      	244.5   	-51.8   	999999	25.1    	241   	21.9      	12.3      	11156  	11138     	-113.585246  	46.957407    	999999.0	999999.0  	999999.00	999999.00	4.2     	16.8         	070        	33840    	0.384797
1896      	244.3   	-51.8   	999999	25.1    	241   	21.9      	12.3      	11161  	11143     	-113.584952  	46.957522    	999999.0	999999.0  	999999.00	999999.00	4.2     	16.8         	070        	33866    	0.384606
1897      	244.1   	-51.9   	51    	25.1    	241   	21.9      	12.3      	11165  	11147     	-113.584657  	46.957636    	-57.1   	-51.9     	89.50    	1842.39  	4.2     	16.8         	070        	33891    	0.384421
1898      	244.0   	-51.9   	51    	25.2    	241   	22.0      	12.4      	11169  	11151     	-113.584362  	46.957751    	-57.1   	-51.9     	89.47    	1843.02  	4.2     	16.8         	070        	33917    	0.384245
1899      	243.8   	-52.0   	51    	25.2    	241   	22.0      	12.4      	11173  	11155     	-113.584067  	46.957866    	-57.2   	-52.0     	89.43    	1843.64  	4.2     	16.8         	070        	33943    	0.384068
1900      	243.7   	-52.0   	51    	25.2    	241   	21.9      	12.4      	11178  	11159     	-113.583772  	46.957981    	-57.2   	-52.0     	89.39    	1844.26  	4.2     	16.8         	070        	33968    	0.383891
1901      	243.5   	-52.0   	51    	25.3    	241   	22.0      	12.4      	11182  	11164     	-113.583478  	46.958096    	-57.3   	-52.0     	89.35    	1844.88  	4.2     	16.8         	070        	33994    	0.383715
1902      	243.3   	-52.1   	51    	25.3    	240   	22.0      	12.5      	11186  	11168     	-113.583183  	46.958211    	-57.3   	-52.1     	89.32    	1845.52  	4.2     	16.8         	070        	34019    	0.383538
1903      	243.2   	-52.1   	51    	25.3    	240   	22.0      	12.5      	11190  	11172     	-113.582888  	46.958326    	-57.3   	-52.1     	89.28    	1846.14  	4.2     	16.8         	070        	34045    	0.383359
1904      	243.0   	-52.2   	51    	25.3    	240   	22.0      	12.5      	11194  	11176     	-113.582593  	46.958441    	-57.4   	-52.2     	89.24    	1846.76  	4.2     	16.8         	070        	34071    	0.383179
1905      	242.9   	-52.2   	51    	25.4    	240   	22.1      	12.6      	11199  	11180     	-113.582298  	46.958556    	-57.4   	-52.2     	89.20    	1847.38  	4.2     	16.8         	070        	34096    	0.383000
1906      	242.7   	-52.2   	51    	25.4    	240   	22.1      	12.6      	11203  	11185     	-113.582004  	46.958671    	-57.5   	-52.2     	89.16    	1848.00  	4.2     	16.8         	070        	34122    	0.382821
1907      	242.5   	-52.3   	51    	25.4    	240   	22.1      	12.6      	11207  	11189     	-113.581709  	46.958786    	-57.5   	-52.3     	89.12    	1848.64  	4.2     	16.7         	070        	34147    	0.382641
1908      	242.4   	-52.3   	51    	25.4    	240   	22.1      	12.6      	11212  	11193     	-113.581414  	46.958901    	-57.5   	-52.3     	89.09    	1849.31  	4.5     	16.7         	070        	34173    	0.382462
1909      	242.2   	-52.4   	51    	25.5    	240   	22.1      	12.7      	11216  	11198     	-113.581113  	46.959003    	-57.6   	-52.4     	89.04    	1850.00  	4.7     	16.7         	070        	34199    	0.382240
1910      	242.0   	-52.4   	51    	25.5    	240   	22.1      	12.7      	11221  	11203     	-113.580811  	46.959102    	-57.6   	-52.4     	88.99    	1850.69  	4.7     	16.7         	070        	34224    	0.382011
1911      	241.9   	-52.4   	51    	25.5    	240   	22.2      	12.6      	11226  	11207     	-113.580508  	46.959202    	-57.6   	-52.4     	88.94    	1851.37  	4.7     	16.7         	070        	34250    	0.381782
1912      	241.7   	-52.4   	51    	25.5    	241   	22.2      	12.6      	11230  	11212     	-113.580206  	46.959302    	-57.6   	-52.4     	88.89    	1852.06  	4.7     	16.7         	070        	34276    	0.381553
1913      	241.5   	-52.5   	51    	25.5    	241   	22.2      	12.5      	11235  	11217     	-113.579904  	46.959402    	-57.7   	-52.5     	88.84    	1852.76  	4.7     	16.7         	070        	34302    	0.381325
1914      	241.3   	-52.5   	51    	25.5    	241   	22.3      	12.4      	11240  	11221     	-113.579602  	46.959502    	-57.7   	-52.5     	88.79    	1853.45  	4.7     	16.7         	070        	34327    	0.381096
1915      	241.2   	-52.5   	51    	25.5    	241   	22.3      	12.4      	11245  	11226     	-113.579299  	46.959602    	-57.7   	-52.5     	88.74    	1854.14  	4.7     	16.7         	070        	34353    	0.380868
1916      	241.0   	-52.6   	51    	25.5    	241   	22.3      	12.3      	11249  	11231     	-113.578997  	46.959702    	-57.8   	-52.6     	88.69    	1854.83  	4.7     	16.7         	070        	34379    	0.380639
1917      	240.8   	-52.6   	51    	25.6    	241   	22.4      	12.3      	11254  	11236     	-113.578695  	46.959802    	-57.8   	-52.6     	88.64    	1855.51  	4.7     	16.7         	070        	34404    	0.380411
1918      	240.6   	-52.6   	51    	25.6    	241   	22.5      	12.2      	11259  	11240     	-113.578392  	46.959902    	-57.8   	-52.6     	88.59    	1856.20  	4.7     	16.7         	070        	34430    	0.380183
1919      	240.5   	-52.6   	51    	25.6    	242   	22.5      	12.2      	11264  	11245     	-113.578090  	46.960001    	-57.8   	-52.6     	88.54    	1856.91  	4.7     	16.7         	070        	34456    	0.379955
1920      	240.3   	-52.7   	51    	25.6    	242   	22.5      	12.1      	11268  	11250     	-113.577788  	46.960101    	-57.9   	-52.7     	88.49    	1857.59  	4.7     	16.7         	070        	34482    	0.379727
1921      	240.1   	-52.7   	51    	25.6    	242   	22.6      	12.1      	11273  	11254     	-113.577485  	46.960201    	-57.9   	-52.7     	88.44    	1858.28  	4.7     	16.7         	070        	34507    	0.379499
1922      	239.9   	-52.7   	51    	25.6    	242   	22.6      	12.0      	11278  	11259     	-113.577183  	46.960301    	-57.9   	-52.7     	88.39    	1858.97  	4.7     	16.7         	070        	34533    	0.379282
1923      	239.8   	-52.8   	51    	25.6    	242   	22.6      	11.9      	11282  	11264     	-113.576881  	46.960401    	-58.0   	-52.8     	88.35    	1859.67  	4.7     	16.7         	070        	34559    	0.379087
1924      	239.6   	-52.8   	51    	25.6    	242   	22.7      	11.9      	11287  	11268     	-113.576579  	46.960501    	-58.0   	-52.8     	88.30    	1860.36  	4.7     	16.7         	070        	34584    	0.378891
1925      	239.4   	-52.9   	51    	25.6    	242   	22.7      	11.8      	11292  	11273     	-113.576276  	46.960601    	-58.1   	-52.9     	88.26    	1861.07  	4.7     	16.7         	070        	34610    	0.378695
1926      	239.2   	-52.9   	51    	25.6    	243   	22.7      	11.8      	11297  	11278     	-113.575974  	46.960701    	-58.1   	-52.9     	88.22    	1861.77  	4.7     	16.7         	070        	34636    	0.378500
1927      	239.1   	-53.0   	51    	25.7    	243   	22.9      	11.8      	11301  	11283     	-113.575672  	46.960800    	-58.2   	-53.0     	88.18    	1862.47  	4.7     	16.7         	070        	34662    	0.378304
1928      	238.9   	-53.0   	51    	25.7    	243   	22.9      	11.7      	11306  	11287     	-113.575369  	46.960900    	-58.2   	-53.0     	88.13    	1863.16  	4.7     	16.6         	070        	34687    	0.378109
1929      	238.7   	-53.1   	51    	25.7    	243   	22.9      	11.6      	11311  	11292     	-113.575067  	46.961000    	-58.2   	-53.1     	88.09    	1863.86  	4.7     	16.6         	070        	34713    	0.377913
1930      	238.5   	-53.1   	51    	25.7    	243   	22.9      	11.6      	11315  	11297     	-113.574765  	46.961100    	-58.3   	-53.1     	88.05    	1864.55  	4.7     	16.6         	070        	34739    	0.377718
1931      	238.4   	-53.2   	51    	25.7    	243   	23.0      	11.5      	11320  	11301     	-113.574463  	46.961200    	-58.3   	-53.2     	88.01    	1865.26  	4.7     	16.6         	070        	34764    	0.377523
1932      	238.2   	-53.2   	51    	25.7    	244   	23.0      	11.5      	11325  	11306     	-113.574160  	46.961300    	-58.4   	-53.2     	87.96    	1865.96  	4.7     	16.6         	070        	34790    	0.377327
1933      	238.0   	-53.3   	51    	25.7    	244   	23.0      	11.4      	11330  	11311     	-113.573858  	46.961400    	-58.4   	-53.2     	87.92    	1866.65  	4.7     	16.6         	070        	34816    	0.377132
1934      	237.8   	-53.3   	51    	25.7    	244   	23.1      	11.4      	11334  	11315     	-113.573556  	46.961500    	-58.5   	-53.3     	87.88    	1867.35  	4.7     	16.6         	070        	34842    	0.376937
