Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
08:33.0     	14.32 	66.3    	14.41
08:33.9     	14.34 	66.6    	14.42
08:34.7     	14.36 	67.0    	14.42
08:35.6     	14.38 	66.5    	14.43
08:36.5     	14.38 	66.9    	14.43
08:37.4     	14.41 	66.8    	14.44
08:38.3     	14.44 	67.3    	14.45
08:39.2     	14.49 	67.6    	14.47
08:40.1     	14.53 	67.3    	14.48
08:40.9     	14.53 	67.1    	14.49
08:41.9     	14.54 	67.5    	14.50
08:42.7     	14.59 	68.3    	14.52
08:43.7     	14.62 	68.0    	14.53
08:44.6     	14.64 	68.0    	14.55
08:45.5     	14.68 	68.2    	14.57
08:46.4     	14.70 	67.0    	14.59
08:47.3     	14.60 	65.6    	14.59
08:48.2     	14.54 	65.8    	14.59
08:49.1     	14.46 	65.9    	14.59
08:50.0     	14.42 	66.2    	14.59
08:50.8     	14.41 	66.2    	14.58
08:51.7     	14.37 	66.6    	14.58
08:52.6     	14.38 	66.7    	14.57
08:53.5     	14.35 	66.2    	14.56
08:54.4     	14.33 	66.2    	14.55
08:55.3     	14.32 	66.3    	14.54
08:56.2     	14.31 	66.4    	14.53
08:57.2     	14.30 	66.4    	14.52
08:58.1     	14.29 	66.5    	14.52
08:58.9     	14.30 	66.6    	14.51
08:59.8     	14.32 	67.8    	14.51
09:00.7     	14.40 	68.2    	14.51
09:01.6     	14.46 	69.1    	14.52
09:02.5     	14.55 	68.7    	14.53
09:03.4     	14.55 	67.2    	14.53
09:04.3     	14.53 	67.7    	14.54
09:05.2     	14.57 	67.9    	14.55
09:06.1     	14.53 	66.5    	14.55
09:06.9     	14.50 	67.0    	14.55
09:07.8     	14.53 	67.3    	14.56
09:08.7     	14.56 	67.3    	14.57
09:09.6     	14.59 	68.6    	14.58
09:10.6     	14.65 	68.4    	14.59
09:11.5     	14.61 	67.1    	14.60
09:12.4     	14.57 	67.0    	14.60
09:13.3     	14.57 	68.0    	14.61
09:14.2     	14.60 	67.5    	14.62
09:15.0     	14.57 	66.6    	14.62
09:15.9     	14.47 	65.6    	14.62
09:16.8     	14.41 	66.0    	14.60
09:17.7     	14.34 	66.5    	14.59
09:18.6     	14.35 	66.7    	14.58
09:19.5     	14.33 	66.2    	14.57
09:20.4     	14.28 	66.2    	14.56
09:21.3     	14.26 	66.3    	14.54
09:22.2     	14.28 	68.0    	14.54
09:23.0     	14.33 	66.6    	14.53
09:23.9     	14.30 	67.7    	14.52
09:25.0     	14.35 	66.9    	14.51
09:25.8     	14.33 	66.9    	14.51
09:26.7     	14.36 	67.4    	14.51
09:27.6     	14.41 	67.8    	14.51
09:28.5     	14.43 	68.0    	14.51
09:29.4     	14.44 	67.6    	14.51
09:30.7     	14.45 	67.2    	14.51
09:31.2     	14.37 	66.1    	14.50
09:32.1     	14.35 	67.3    	14.50
09:33.0     	14.37 	67.8    	14.50
09:33.9     	14.41 	68.4    	14.50
09:34.7     	14.47 	68.9    	14.51
09:35.6     	14.45 	66.4    	14.51
09:36.5     	14.39 	66.9    	14.50
09:37.4     	14.40 	67.6    	14.50
09:38.4     	14.43 	68.3    	14.51
09:39.3     	14.47 	68.9    	14.51
09:40.1     	14.47 	67.6    	14.51
09:41.7     	14.47 	66.3    	14.52
09:41.9     	14.41 	66.3    	14.52
09:42.8     	14.43 	69.1    	--
09:43.7     	14.41 	67.1    	14.51
09:44.6     	14.40 	67.5    	14.51
09:45.4     	14.42 	68.2    	14.51
09:46.4     	14.43 	67.9    	14.52
09:47.3     	14.47 	68.5    	14.52
09:48.1     	14.50 	68.1    	14.53
09:49.1     	14.48 	67.5    	14.53
09:50.0     	14.51 	68.6    	14.54
09:50.9     	14.54 	68.9    	14.55
09:51.8     	14.51 	67.2    	14.55
09:52.7     	14.44 	66.8    	14.54
09:53.6     	14.42 	67.9    	14.54
09:54.5     	14.45 	68.2    	14.54
09:55.4     	14.47 	68.4    	14.55
09:56.2     	14.49 	68.3    	14.55
09:57.1     	14.49 	67.9    	14.55
09:58.0     	14.49 	68.0    	14.56
09:58.9     	14.49 	68.1    	14.56
09:59.8     	14.51 	67.6    	14.56
10:00.7     	14.39 	66.2    	14.55
10:01.7     	14.28 	66.6    	14.53
10:02.6     	14.29 	67.4    	14.52
10:03.5     	14.32 	67.6    	14.52
10:04.3     	14.35 	67.9    	14.52
10:05.2     	14.35 	66.7    	14.51
10:06.1     	14.28 	67.0    	14.50
