Time [sec]	P [hPa] 	T [°C]  	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Alt [m]	Geopot [m]	Lon [°]      	Lat [°]      	Dew [°C]	Vi Te [°C]	RI       	MRI      	Rs [m/s]	Elevation [°]	Azimuth [°]	Range [m]	D [kg/m3]
2960      	127.1   	-53.9   	999999	6.9     	310   	5.3       	-4.5      	14987  	14953     	-113.597641  	46.594034    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.3         	135        	44154    	0.201936
2961      	127.0   	-53.9   	999999	6.8     	310   	5.2       	-4.4      	14991  	14958     	-113.597576  	46.593996    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.3         	135        	44162    	0.201813
2962      	126.9   	-53.9   	999999	6.8     	310   	5.2       	-4.4      	14996  	14962     	-113.597511  	46.593958    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.3         	135        	44170    	0.201689
2963      	126.8   	-53.9   	999999	6.8     	310   	5.2       	-4.4      	15000  	14967     	-113.597445  	46.593920    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.3         	135        	44177    	0.201565
2964      	126.7   	-53.9   	999999	6.7     	311   	5.1       	-4.4      	15005  	14972     	-113.597380  	46.593882    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.3         	135        	44185    	0.201442
2965      	126.6   	-54.0   	999999	6.7     	311   	5.1       	-4.4      	15010  	14976     	-113.597315  	46.593844    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.3         	135        	44193    	0.201318
2966      	126.5   	-54.0   	999999	6.7     	311   	5.1       	-4.4      	15014  	14981     	-113.597250  	46.593806    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.3         	135        	44200    	0.201195
2967      	126.5   	-54.0   	999999	6.6     	311   	5.0       	-4.3      	15019  	14985     	-113.597185  	46.593768    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.3         	135        	44208    	0.201071
2968      	126.4   	-54.0   	999999	6.6     	311   	5.0       	-4.3      	15023  	14990     	-113.597120  	46.593720    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.3         	135        	44216    	0.200947
2969      	126.3   	-54.0   	999999	6.6     	311   	5.0       	-4.3      	15028  	14994     	-113.597054  	46.593671    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.3         	135        	44225    	0.200800
2970      	126.2   	-54.0   	999999	6.6     	311   	5.0       	-4.3      	15032  	14999     	-113.596989  	46.593621    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.3         	135        	44233    	0.200645
2971      	126.1   	-54.0   	999999	6.6     	311   	5.0       	-4.3      	15037  	15003     	-113.596924  	46.593572    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.3         	135        	44242    	0.200490
2972      	126.0   	-54.0   	999999	6.6     	311   	4.9       	-4.4      	15042  	15008     	-113.596858  	46.593523    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.3         	135        	44250    	0.200334
2973      	125.9   	-54.0   	999999	6.7     	312   	5.0       	-4.5      	15046  	15013     	-113.596793  	46.593474    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.3         	135        	44259    	0.200179
2974      	125.8   	-54.0   	999999	6.7     	312   	5.0       	-4.5      	15051  	15017     	-113.596728  	46.593425    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.3         	135        	44267    	0.200024
2975      	125.7   	-53.9   	999999	6.7     	312   	4.9       	-4.5      	15055  	15022     	-113.596662  	46.593376    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.4         	135        	44276    	0.199869
2976      	125.7   	-53.9   	999999	6.8     	313   	5.0       	-4.6      	15060  	15026     	-113.596597  	46.593327    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.4         	135        	44284    	0.199714
2977      	125.6   	-53.9   	999999	6.8     	313   	5.0       	-4.6      	15065  	15031     	-113.596532  	46.593278    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.4         	135        	44293    	0.199560
2978      	125.5   	-53.9   	999999	6.8     	313   	5.0       	-4.7      	15069  	15035     	-113.596466  	46.593229    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.4         	135        	44301    	0.199405
2979      	125.4   	-53.9   	999999	6.9     	314   	5.0       	-4.8      	15074  	15040     	-113.596401  	46.593179    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.4         	135        	44310    	0.199251
2980      	125.3   	-53.9   	999999	6.9     	314   	5.0       	-4.8      	15078  	15044     	-113.596336  	46.593130    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.4         	135        	44318    	0.199096
2981      	125.2   	-53.9   	999999	6.9     	314   	5.0       	-4.8      	15083  	15049     	-113.596270  	46.593081    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.4         	135        	44327    	0.198948
2982      	125.1   	-53.9   	999999	7.0     	314   	5.0       	-4.9      	15087  	15054     	-113.596205  	46.593032    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.4         	135        	44335    	0.198822
2983      	125.0   	-53.9   	999999	7.0     	315   	5.0       	-4.9      	15092  	15058     	-113.596140  	46.592983    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.4         	135        	44344    	0.198697
2984      	124.9   	-53.9   	999999	7.0     	315   	5.0       	-4.9      	15097  	15063     	-113.596074  	46.592934    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.4         	135        	44352    	0.198572
2985      	124.9   	-53.9   	999999	7.1     	315   	5.0       	-5.0      	15101  	15067     	-113.596009  	46.592885    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.4         	135        	44361    	0.198447
2986      	124.8   	-54.0   	999999	7.1     	316   	5.0       	-5.1      	15106  	15072     	-113.595944  	46.592836    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.4         	135        	44369    	0.198322
2987      	124.7   	-54.0   	999999	7.1     	316   	4.9       	-5.1      	15110  	15076     	-113.595878  	46.592787    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.4         	135        	44378    	0.198197
2988      	124.6   	-54.0   	999999	7.2     	316   	5.0       	-5.2      	15115  	15081     	-113.595813  	46.592737    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.4         	135        	44386    	0.198072
2989      	124.5   	-54.0   	999999	7.2     	316   	5.0       	-5.2      	15120  	15086     	-113.595748  	46.592688    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.4         	135        	44395    	0.197947
2990      	124.4   	-54.0   	999999	7.2     	317   	4.9       	-5.2      	15124  	15090     	-113.595682  	46.592639    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.4         	135        	44403    	0.197822
2991      	124.3   	-54.0   	999999	7.3     	317   	5.0       	-5.3      	15129  	15095     	-113.595617  	46.592590    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.4         	135        	44412    	0.197697
2992      	124.2   	-54.1   	999999	7.4     	317   	5.0       	-5.4      	15133  	15099     	-113.595552  	46.592541    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.4         	135        	44420    	0.197573
2993      	124.1   	-54.1   	999999	7.4     	318   	5.0       	-5.5      	15138  	15104     	-113.595486  	46.592492    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.4         	135        	44429    	0.197448
2994      	124.1   	-54.1   	999999	7.5     	318   	5.0       	-5.6      	15142  	15108     	-113.595421  	46.592443    	999999.0	999999.0  	999999.00	999999.00	4.6     	18.4         	135        	44437    	0.197318
2995      	124.0   	-54.1   	8     	7.5     	318   	5.0       	-5.6      	15147  	15113     	-113.595355  	46.592394    	-72.4   	-54.1     	44.52    	2422.59  	4.6     	18.4         	135        	44446    	0.197186
2996      	123.9   	-54.1   	8     	7.6     	319   	5.0       	-5.7      	15152  	15117     	-113.595290  	46.592345    	-72.4   	-54.1     	44.48    	2423.29  	4.6     	18.4         	135        	44454    	0.197054
2997      	123.8   	-54.1   	8     	7.7     	319   	5.0       	-5.8      	15156  	15122     	-113.595225  	46.592295    	-72.4   	-54.1     	44.45    	2423.98  	4.6     	18.4         	135        	44463    	0.196922
2998      	123.7   	-54.1   	8     	7.7     	319   	5.0       	-5.8      	15161  	15127     	-113.595162  	46.592239    	-72.5   	-54.1     	44.42    	2424.65  	4.6     	18.4         	135        	44472    	0.196790
2999      	123.6   	-54.1   	8     	7.8     	320   	5.0       	-5.9      	15165  	15131     	-113.595101  	46.592173    	-72.5   	-54.1     	44.39    	2425.35  	4.5     	18.4         	135        	44481    	0.196658
3000      	123.5   	-54.1   	8     	7.8     	320   	5.0       	-6.0      	15170  	15136     	-113.595041  	46.592106    	-72.5   	-54.1     	44.36    	2426.02  	4.5     	18.4         	135        	44491    	0.196526
3001      	123.4   	-54.1   	8     	7.9     	320   	5.0       	-6.1      	15174  	15140     	-113.594980  	46.592039    	-72.5   	-54.1     	44.33    	2426.71  	4.5     	18.4         	135        	44500    	0.196395
3002      	123.4   	-54.2   	8     	8.0     	321   	5.1       	-6.2      	15179  	15145     	-113.594920  	46.591973    	-72.6   	-54.2     	44.30    	2427.39  	4.5     	18.4         	135        	44510    	0.196264
3003      	123.3   	-54.2   	8     	8.0     	321   	5.0       	-6.2      	15183  	15149     	-113.594860  	46.591906    	-72.6   	-54.2     	44.27    	2428.06  	4.5     	18.4         	135        	44520    	0.196133
3004      	123.2   	-54.2   	8     	8.1     	321   	5.1       	-6.3      	15188  	15154     	-113.594799  	46.591840    	-72.6   	-54.2     	44.24    	2428.76  	4.5     	18.4         	135        	44529    	0.196002
3005      	123.1   	-54.2   	8     	8.2     	322   	5.1       	-6.4      	15193  	15158     	-113.594739  	46.591773    	-72.6   	-54.2     	44.21    	2429.43  	4.5     	18.4         	135        	44539    	0.195872
3006      	123.0   	-54.2   	8     	8.2     	322   	5.1       	-6.4      	15197  	15163     	-113.594679  	46.591707    	-72.6   	-54.2     	44.18    	2430.12  	4.5     	18.4         	135        	44548    	0.195739
3007      	122.9   	-54.2   	7     	8.3     	322   	5.1       	-6.5      	15202  	15167     	-113.594618  	46.591640    	-72.7   	-54.2     	44.14    	2430.79  	4.5     	18.4         	135        	44558    	0.195590
3008      	122.8   	-54.2   	7     	8.3     	322   	5.1       	-6.6      	15206  	15172     	-113.594558  	46.591573    	-72.7   	-54.2     	44.11    	2431.48  	4.5     	18.4         	135        	44567    	0.195442
3009      	122.7   	-54.2   	7     	8.4     	323   	5.1       	-6.7      	15211  	15176     	-113.594498  	46.591507    	-72.7   	-54.2     	44.07    	2432.15  	4.5     	18.4         	135        	44577    	0.195293
3010      	122.7   	-54.1   	7     	8.5     	323   	5.1       	-6.8      	15215  	15181     	-113.594437  	46.591440    	-72.7   	-54.1     	44.04    	2432.84  	4.5     	18.4         	135        	44586    	0.195145
3011      	122.6   	-54.1   	7     	8.5     	323   	5.1       	-6.8      	15220  	15185     	-113.594377  	46.591374    	-72.7   	-54.1     	44.00    	2433.51  	4.5     	18.4         	135        	44596    	0.194997
3012      	122.5   	-54.1   	7     	8.5     	324   	5.0       	-6.8      	15224  	15190     	-113.594317  	46.591307    	-72.7   	-54.1     	43.97    	2434.18  	4.5     	18.4         	135        	44605    	0.194849
3013      	122.4   	-54.1   	7     	8.5     	324   	5.0       	-6.9      	15229  	15194     	-113.594256  	46.591240    	-72.7   	-54.1     	43.93    	2434.87  	4.5     	18.4         	135        	44615    	0.194701
3014      	122.3   	-54.1   	7     	8.5     	324   	5.0       	-6.9      	15233  	15199     	-113.594196  	46.591174    	-72.7   	-54.1     	43.90    	2435.54  	4.5     	18.4         	135        	44624    	0.194553
3015      	122.2   	-54.1   	7     	8.6     	325   	5.0       	-7.0      	15238  	15203     	-113.594135  	46.591107    	-72.8   	-54.1     	43.86    	2436.23  	4.5     	18.4         	135        	44634    	0.194405
3016      	122.1   	-54.1   	7     	8.6     	325   	4.9       	-7.0      	15243  	15208     	-113.594075  	46.591041    	-72.8   	-54.1     	43.83    	2436.90  	4.5     	18.4         	135        	44644    	0.194257
3017      	122.1   	-54.1   	7     	8.6     	325   	4.9       	-7.1      	15247  	15213     	-113.594015  	46.590974    	-72.8   	-54.1     	43.79    	2437.59  	4.5     	18.4         	135        	44653    	0.194110
3018      	122.0   	-54.0   	7     	8.6     	326   	4.8       	-7.1      	15252  	15217     	-113.593954  	46.590908    	-72.8   	-54.0     	43.75    	2438.26  	4.5     	18.4         	135        	44663    	0.193962
3019      	121.9   	-54.0   	7     	8.7     	326   	4.9       	-7.2      	15256  	15222     	-113.593894  	46.590841    	-72.8   	-54.0     	43.71    	2438.92  	4.5     	18.5         	135        	44672    	0.193788
3020      	121.8   	-53.9   	7     	8.7     	326   	4.8       	-7.2      	15261  	15226     	-113.593834  	46.590774    	-72.8   	-53.9     	43.67    	2439.60  	4.5     	18.5         	135        	44682    	0.193594
3021      	121.7   	-53.9   	7     	8.7     	327   	4.8       	-7.3      	15265  	15231     	-113.593773  	46.590708    	-72.8   	-53.9     	43.62    	2440.26  	4.5     	18.5         	135        	44691    	0.193401
3022      	121.6   	-53.8   	7     	8.7     	327   	4.7       	-7.3      	15270  	15235     	-113.593713  	46.590641    	-72.8   	-53.8     	43.57    	2440.93  	4.5     	18.5         	135        	44701    	0.193207
3023      	121.5   	-53.7   	7     	8.8     	327   	4.7       	-7.4      	15274  	15240     	-113.593653  	46.590575    	-72.8   	-53.7     	43.53    	2441.59  	4.5     	18.5         	135        	44710    	0.193014
3024      	121.5   	-53.7   	7     	8.8     	328   	4.7       	-7.4      	15279  	15244     	-113.593592  	46.590508    	-72.7   	-53.7     	43.48    	2442.27  	4.5     	18.5         	135        	44720    	0.192821
3025      	121.4   	-53.6   	7     	8.8     	328   	4.7       	-7.5      	15283  	15249     	-113.593532  	46.590442    	-72.7   	-53.6     	43.43    	2442.93  	4.5     	18.5         	135        	44729    	0.192628
3026      	121.3   	-53.5   	7     	8.8     	328   	4.6       	-7.5      	15288  	15253     	-113.593471  	46.590375    	-72.7   	-53.5     	43.39    	2443.59  	4.5     	18.5         	135        	44739    	0.192436
3027      	121.2   	-53.5   	7     	8.9     	329   	4.6       	-7.6      	15293  	15258     	-113.593411  	46.590308    	-72.7   	-53.5     	43.34    	2444.27  	4.5     	18.5         	135        	44748    	0.192244
3028      	121.1   	-53.4   	7     	8.9     	329   	4.6       	-7.6      	15297  	15262     	-113.593351  	46.590242    	-72.6   	-53.4     	43.30    	2444.93  	4.5     	18.5         	135        	44758    	0.192052
3029      	121.0   	-53.4   	7     	8.9     	329   	4.5       	-7.7      	15302  	15267     	-113.593302  	46.590174    	-72.6   	-53.4     	43.25    	2445.61  	4.5     	18.5         	135        	44767    	0.191860
3030      	120.9   	-53.3   	7     	8.9     	330   	4.5       	-7.7      	15306  	15271     	-113.593268  	46.590106    	-72.6   	-53.3     	43.21    	2446.27  	4.5     	18.5         	135        	44775    	0.191668
3031      	120.9   	-53.2   	7     	8.9     	330   	4.4       	-7.7      	15311  	15276     	-113.593234  	46.590038    	-72.5   	-53.2     	43.17    	2446.95  	4.5     	18.5         	135        	44784    	0.191478
3032      	120.8   	-53.2   	7     	8.9     	331   	4.4       	-7.8      	15315  	15280     	-113.593200  	46.589969    	-72.5   	-53.2     	43.13    	2447.61  	4.5     	18.5         	135        	44792    	0.191315
3033      	120.7   	-53.2   	7     	8.8     	331   	4.3       	-7.7      	15320  	15285     	-113.593166  	46.589901    	-72.5   	-53.2     	43.09    	2448.30  	4.5     	18.5         	135        	44800    	0.191152
3034      	120.6   	-53.1   	7     	8.8     	332   	4.2       	-7.7      	15324  	15289     	-113.593132  	46.589832    	-72.5   	-53.1     	43.05    	2448.97  	4.5     	18.5         	135        	44809    	0.190990
3035      	120.5   	-53.1   	7     	8.8     	332   	4.1       	-7.8      	15329  	15294     	-113.593098  	46.589764    	-72.5   	-53.1     	43.01    	2449.65  	4.5     	18.5         	135        	44817    	0.190828
3036      	120.4   	-53.1   	7     	8.7     	333   	4.0       	-7.7      	15333  	15298     	-113.593064  	46.589695    	-72.5   	-53.1     	42.98    	2450.32  	4.5     	18.5         	135        	44825    	0.190665
3037      	120.4   	-53.0   	7     	8.7     	333   	3.9       	-7.8      	15338  	15303     	-113.593030  	46.589627    	-72.5   	-53.0     	42.94    	2451.00  	4.5     	18.5         	135        	44834    	0.190503
3038      	120.3   	-53.0   	7     	8.7     	334   	3.9       	-7.8      	15343  	15308     	-113.592996  	46.589559    	-72.5   	-53.0     	42.90    	2451.67  	4.5     	18.5         	135        	44842    	0.190342
3039      	120.2   	-53.0   	7     	8.7     	334   	3.8       	-7.8      	15347  	15312     	-113.592962  	46.589490    	-72.5   	-53.0     	42.86    	2452.36  	4.5     	18.5         	135        	44850    	0.190180
3040      	120.1   	-52.9   	7     	8.6     	335   	3.7       	-7.8      	15352  	15317     	-113.592928  	46.589422    	-72.5   	-52.9     	42.82    	2453.03  	4.5     	18.5         	135        	44859    	0.190018
3041      	120.0   	-52.9   	7     	8.6     	335   	3.6       	-7.8      	15356  	15321     	-113.592894  	46.589353    	-72.5   	-52.9     	42.79    	2453.71  	4.5     	18.5         	135        	44867    	0.189857
3042      	119.9   	-52.9   	7     	8.6     	336   	3.5       	-7.8      	15361  	15326     	-113.592860  	46.589285    	-72.4   	-52.9     	42.75    	2454.38  	4.5     	18.5         	135        	44875    	0.189696
3043      	119.8   	-52.8   	7     	8.6     	336   	3.5       	-7.9      	15365  	15330     	-113.592825  	46.589216    	-72.4   	-52.8     	42.71    	2455.07  	4.5     	18.5         	135        	44884    	0.189535
3044      	119.8   	-52.8   	7     	8.5     	337   	3.4       	-7.8      	15370  	15335     	-113.592791  	46.589148    	-72.4   	-52.8     	42.68    	2455.74  	4.5     	18.5         	135        	44892    	0.189392
3045      	119.7   	-52.8   	7     	8.5     	337   	3.3       	-7.8      	15374  	15339     	-113.592757  	46.589080    	-72.4   	-52.8     	42.65    	2456.43  	4.5     	18.5         	135        	44900    	0.189267
3046      	119.6   	-52.8   	7     	8.5     	338   	3.2       	-7.9      	15379  	15344     	-113.592723  	46.589011    	-72.5   	-52.8     	42.62    	2457.11  	4.5     	18.5         	135        	44909    	0.189142
3047      	119.5   	-52.9   	7     	8.5     	338   	3.1       	-7.9      	15384  	15348     	-113.592689  	46.588943    	-72.5   	-52.8     	42.60    	2457.81  	4.5     	18.5         	135        	44917    	0.189017
3048      	119.4   	-52.9   	6     	8.5     	339   	3.1       	-7.9      	15388  	15353     	-113.592655  	46.588874    	-72.5   	-52.9     	42.57    	2458.48  	4.5     	18.5         	135        	44925    	0.188893
3049      	119.3   	-52.9   	6     	8.4     	339   	3.0       	-7.9      	15393  	15357     	-113.592621  	46.588806    	-72.5   	-52.9     	42.54    	2459.18  	4.5     	18.5         	135        	44934    	0.188768
3050      	119.3   	-52.9   	6     	8.4     	340   	2.9       	-7.9      	15397  	15362     	-113.592587  	46.588737    	-72.5   	-52.9     	42.51    	2459.86  	4.5     	18.5         	135        	44942    	0.188643
3051      	119.2   	-52.9   	6     	8.3     	340   	2.8       	-7.8      	15402  	15366     	-113.592553  	46.588669    	-72.5   	-52.9     	42.48    	2460.55  	4.5     	18.5         	135        	44950    	0.188519
3052      	119.1   	-52.9   	6     	8.3     	341   	2.8       	-7.8      	15406  	15371     	-113.592519  	46.588601    	-72.6   	-52.9     	42.45    	2461.23  	4.5     	18.5         	135        	44959    	0.188394
3053      	119.0   	-52.9   	6     	8.2     	341   	2.7       	-7.7      	15411  	15375     	-113.592485  	46.588532    	-72.6   	-52.9     	42.43    	2461.92  	4.5     	18.5         	135        	44967    	0.188270
3054      	118.9   	-52.9   	6     	8.1     	341   	2.6       	-7.7      	15415  	15380     	-113.592451  	46.588464    	-72.6   	-52.9     	42.40    	2462.60  	4.5     	18.5         	135        	44975    	0.188146
3055      	118.8   	-52.9   	6     	8.0     	342   	2.5       	-7.6      	15420  	15385     	-113.592417  	46.588395    	-72.6   	-52.9     	42.37    	2463.29  	4.5     	18.5         	135        	44984    	0.188022
3056      	118.8   	-52.9   	6     	8.0     	342   	2.5       	-7.6      	15424  	15389     	-113.592383  	46.588327    	-72.6   	-52.9     	42.34    	2463.97  	4.5     	18.5         	135        	44992    	0.187898
3057      	118.7   	-53.0   	6     	7.9     	342   	2.4       	-7.5      	15429  	15394     	-113.592349  	46.588258    	-72.6   	-53.0     	42.32    	2464.67  	4.5     	18.5         	135        	45000    	0.187783
3058      	118.6   	-53.0   	6     	7.8     	343   	2.3       	-7.4      	15434  	15398     	-113.592315  	46.588190    	-72.7   	-53.0     	42.29    	2465.35  	4.5     	18.5         	135        	45009    	0.187669
3059      	118.5   	-53.0   	6     	7.8     	343   	2.3       	-7.5      	15438  	15403     	-113.592281  	46.588122    	-72.7   	-53.0     	42.26    	2466.05  	4.5     	18.5         	135        	45017    	0.187554
3060      	118.4   	-53.0   	6     	7.7     	344   	2.2       	-7.4      	15443  	15407     	-113.592279  	46.588072    	-72.7   	-53.0     	42.24    	2466.71  	4.5     	18.5         	135        	45022    	0.187440
3061      	118.3   	-53.0   	6     	7.6     	344   	2.1       	-7.3      	15447  	15412     	-113.592279  	46.588024    	-72.7   	-53.0     	42.21    	2467.39  	4.5     	18.6         	135        	45027    	0.187328
3062      	118.3   	-53.1   	6     	7.5     	344   	2.0       	-7.2      	15451  	15416     	-113.592279  	46.587976    	-72.8   	-53.1     	42.19    	2468.06  	4.5     	18.6         	135        	45032    	0.187216
3063      	118.2   	-53.1   	6     	7.5     	345   	2.0       	-7.2      	15456  	15420     	-113.592279  	46.587928    	-72.8   	-53.1     	42.16    	2468.74  	4.5     	18.6         	135        	45038    	0.187104
3064      	118.1   	-53.1   	6     	7.4     	345   	1.9       	-7.2      	15460  	15425     	-113.592279  	46.587880    	-72.8   	-53.1     	42.14    	2469.42  	4.5     	18.6         	135        	45043    	0.186992
3065      	118.0   	-53.1   	6     	7.3     	346   	1.8       	-7.1      	15465  	15429     	-113.592279  	46.587832    	-72.8   	-53.1     	42.11    	2470.08  	4.5     	18.6         	135        	45048    	0.186880
3066      	117.9   	-53.1   	6     	7.2     	346   	1.7       	-7.0      	15469  	15434     	-113.592279  	46.587784    	-72.9   	-53.1     	42.09    	2470.77  	4.5     	18.6         	135        	45053    	0.186768
3067      	117.9   	-53.2   	6     	7.2     	346   	1.7       	-7.0      	15474  	15438     	-113.592279  	46.587736    	-72.9   	-53.2     	42.06    	2471.45  	4.5     	18.6         	135        	45058    	0.186656
3068      	117.8   	-53.2   	6     	7.1     	347   	1.6       	-6.9      	15478  	15443     	-113.592279  	46.587688    	-72.9   	-53.2     	42.03    	2472.11  	4.5     	18.6         	135        	45063    	0.186545
3069      	117.7   	-53.2   	6     	7.0     	347   	1.5       	-6.8      	15483  	15447     	-113.592279  	46.587640    	-73.0   	-53.2     	42.00    	2472.78  	4.5     	18.6         	135        	45068    	0.186417
3070      	117.6   	-53.1   	6     	7.0     	348   	1.5       	-6.8      	15487  	15451     	-113.592279  	46.587592    	-73.0   	-53.1     	41.96    	2473.44  	4.5     	18.6         	135        	45073    	0.186265
3071      	117.5   	-53.1   	6     	6.8     	349   	1.4       	-6.7      	15492  	15456     	-113.592279  	46.587544    	-73.0   	-53.1     	41.93    	2474.11  	4.5     	18.6         	135        	45078    	0.186114
3072      	117.4   	-53.1   	6     	6.7     	349   	1.3       	-6.6      	15496  	15460     	-113.592279  	46.587496    	-73.0   	-53.1     	41.89    	2474.78  	4.5     	18.6         	135        	45083    	0.185962
3073      	117.4   	-53.1   	6     	6.6     	350   	1.1       	-6.5      	15501  	15465     	-113.592279  	46.587448    	-73.0   	-53.1     	41.86    	2475.43  	4.5     	18.6         	135        	45088    	0.185811
3074      	117.3   	-53.0   	6     	6.5     	351   	1.0       	-6.4      	15505  	15469     	-113.592279  	46.587400    	-73.0   	-53.0     	41.82    	2476.10  	4.5     	18.6         	135        	45093    	0.185660
3075      	117.2   	-53.0   	6     	6.4     	351   	0.9       	-6.3      	15509  	15474     	-113.592279  	46.587352    	-73.1   	-53.0     	41.78    	2476.76  	4.5     	18.6         	135        	45098    	0.185509
3076      	117.1   	-53.0   	6     	6.3     	352   	0.8       	-6.2      	15514  	15478     	-113.592280  	46.587304    	-73.1   	-53.0     	41.75    	2477.43  	4.5     	18.6         	135        	45103    	0.185358
3077      	117.0   	-53.0   	6     	6.2     	353   	0.7       	-6.2      	15518  	15483     	-113.592280  	46.587256    	-73.1   	-53.0     	41.71    	2478.10  	4.5     	18.6         	135        	45108    	0.185207
3078      	117.0   	-52.9   	6     	6.1     	354   	0.6       	-6.1      	15523  	15487     	-113.592280  	46.587208    	-73.1   	-52.9     	41.67    	2478.75  	4.5     	18.6         	135        	45113    	0.185057
3079      	116.9   	-52.9   	6     	6.0     	355   	0.5       	-6.0      	15527  	15491     	-113.592280  	46.587160    	-73.1   	-52.9     	41.64    	2479.42  	4.5     	18.6         	135        	45118    	0.184906
3080      	116.8   	-52.9   	6     	5.9     	356   	0.4       	-5.9      	15532  	15496     	-113.592280  	46.587112    	-73.1   	-52.9     	41.60    	2480.09  	4.5     	18.6         	135        	45123    	0.184756
3081      	116.7   	-52.8   	999999	5.8     	357   	0.3       	-5.8      	15536  	15500     	-113.592280  	46.587064    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.6         	135        	45128    	0.184606
3082      	116.6   	-52.8   	999999	5.7     	358   	0.2       	-5.7      	15541  	15505     	-113.592280  	46.587016    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.6         	135        	45133    	0.184470
3083      	116.6   	-52.8   	999999	5.5     	359   	0.1       	-5.5      	15545  	15509     	-113.592280  	46.586968    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.6         	135        	45139    	0.184336
3084      	116.5   	-52.8   	999999	5.4     	360   	0.0       	-5.4      	15550  	15514     	-113.592280  	46.586920    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.6         	135        	45144    	0.184202
3085      	116.4   	-52.8   	999999	5.3     	001   	-0.1      	-5.3      	15554  	15518     	-113.592280  	46.586872    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.6         	135        	45149    	0.184069
3086      	116.3   	-52.8   	999999	5.2     	002   	-0.2      	-5.2      	15559  	15523     	-113.592280  	46.586824    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.6         	135        	45154    	0.183936
3087      	116.2   	-52.8   	999999	5.1     	004   	-0.3      	-5.1      	15563  	15527     	-113.592280  	46.586776    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45159    	0.183802
3088      	116.2   	-52.8   	999999	5.0     	005   	-0.4      	-5.0      	15567  	15531     	-113.592280  	46.586728    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45164    	0.183669
3089      	116.1   	-52.8   	999999	4.9     	006   	-0.5      	-4.9      	15572  	15536     	-113.592280  	46.586680    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45169    	0.183536
3090      	116.0   	-52.8   	999999	4.8     	008   	-0.6      	-4.8      	15576  	15540     	-113.592281  	46.586640    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45173    	0.183403
3091      	115.9   	-52.8   	999999	4.7     	008   	-0.6      	-4.7      	15581  	15545     	-113.592283  	46.586610    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45177    	0.183270
3092      	115.8   	-52.8   	999999	4.6     	008   	-0.6      	-4.6      	15585  	15549     	-113.592285  	46.586580    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45181    	0.183136
3093      	115.8   	-52.7   	999999	4.5     	008   	-0.6      	-4.5      	15590  	15554     	-113.592287  	46.586550    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45184    	0.183003
3094      	115.7   	-52.7   	999999	4.4     	008   	-0.6      	-4.4      	15594  	15558     	-113.592288  	46.586520    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45188    	0.182871
