Time [mm:ss]	T [°C]    	U [%r H]	Tu Cap [°C]
33:45.5     	-8.60     	20.8    	-6.83
33:46.4     	-8.65     	20.8    	-6.86
33:47.3     	-8.67     	20.8    	-6.89
33:48.2     	-8.72     	20.8    	-6.93
33:49.1     	-8.78     	20.9    	-6.97
33:49.9     	-8.85     	20.9    	-7.02
33:50.9     	-8.89     	20.9    	-7.06
33:51.8     	-8.91     	20.9    	-7.08
33:52.7     	-8.94     	21.0    	-7.11
33:53.6     	-9.00     	21.0    	-7.16
33:54.5     	-9.06     	21.1    	-7.20
33:55.4     	-9.08     	21.1    	-7.25
33:56.3     	-9.14     	21.1    	-7.31
33:57.2     	-9.21     	21.2    	-7.34
33:58.0     	-9.23     	21.3    	-7.36
33:58.9     	-9.27     	21.3    	-7.40
33:59.8     	-9.33     	21.4    	-7.44
34:00.7     	-9.37     	21.5    	-7.47
34:01.7     	-9.39     	21.6    	-7.49
34:02.6     	-9.44     	21.7    	-7.52
34:03.4     	-9.49     	21.8    	-7.56
34:04.3     	-9.51     	21.9    	-7.58
34:05.3     	-9.56     	22.0    	-7.63
34:06.1     	-9.57     	22.0    	-7.65
34:07.0     	-9.59     	22.0    	-7.68
34:07.9     	-9.60     	22.1    	-7.71
34:08.8     	-9.66     	22.3    	-7.73
34:09.7     	-9.68     	22.3    	-7.76
34:10.6     	-9.68     	22.3    	-7.80
34:11.4     	-9.71     	22.3    	-7.83
34:12.3     	-9.77     	22.5    	-7.85
34:13.3     	-9.80     	22.6    	-7.88
34:14.2     	-9.82     	22.6    	-7.92
34:15.1     	-9.83     	22.5    	-7.97
34:16.0     	-9.85     	22.7    	-8.01
34:16.9     	-9.87     	22.8    	-8.05
34:17.8     	-9.91     	23.0    	-8.09
34:18.7     	-9.93     	23.1    	-8.12
34:19.5     	-9.98     	23.3    	-8.16
34:20.4     	-10.01    	23.4    	-8.18
34:21.3     	-10.04    	23.4    	-8.24
34:22.2     	-10.06    	23.4    	-8.26
34:23.2     	-10.10    	23.5    	-8.29
34:24.1     	-10.12    	23.5    	-8.30
34:25.0     	-10.13    	23.5    	-8.33
34:25.9     	-10.19    	23.6    	-8.36
34:26.8     	-10.24    	23.7    	-8.40
34:27.6     	-10.25    	23.7    	-8.42
34:28.5     	-10.29    	23.8    	-8.45
34:29.4     	-10.37    	23.9    	-8.49
34:30.3     	-10.45    	24.1    	-8.53
34:31.2     	-10.49    	24.2    	-8.56
34:32.1     	-10.56    	24.3    	-8.58
34:32.9     	-10.61    	24.4    	-8.60
34:33.8     	-10.61    	24.5    	-8.62
34:34.8     	-10.61    	24.5    	-8.65
34:35.7     	-10.64    	24.5    	-8.69
34:36.6     	-10.69    	24.6    	-8.73
34:37.5     	-10.73    	24.6    	-8.77
34:38.4     	-10.78    	24.7    	-8.79
34:39.3     	-10.78    	24.7    	-8.80
34:40.2     	-10.79    	24.8    	-8.81
34:41.0     	-10.83    	24.8    	-8.83
34:41.9     	-10.86    	24.8    	-8.86
34:42.8     	-10.89    	24.9    	-8.92
34:43.7     	-10.91    	24.9    	-8.96
34:44.6     	-10.95    	25.0    	-9.00
34:45.6     	-10.99    	25.2    	-9.05
34:46.5     	-11.02    	25.3    	-9.09
34:47.4     	-11.04    	25.4    	-9.13
34:48.3     	-11.05    	25.5    	-9.17
34:49.1     	-11.07    	25.6    	-9.21
34:50.0     	-11.14    	25.8    	-9.24
34:50.9     	-11.15    	25.8    	-9.27
34:51.8     	-11.19    	25.9    	-9.31
34:52.7     	-11.19    	25.9    	-9.33
34:53.6     	-11.19    	25.8    	-9.36
34:54.4     	-11.22    	25.8    	-9.39
34:55.4     	-11.24    	25.8    	-9.42
34:56.3     	-11.24    	25.8    	-9.44
34:57.2     	-11.27    	25.9    	-9.45
34:58.1     	-11.27    	25.8    	-9.47
34:59.0     	-11.32    	25.9    	-9.50
34:59.9     	-11.38    	25.9    	-9.53
35:00.8     	-11.41    	25.9    	-9.55
35:01.7     	-11.43    	25.8    	-9.59
35:02.5     	-11.49    	25.9    	-9.63
35:03.4     	-11.55    	25.9    	-9.69
35:04.3     	-11.60    	25.9    	-9.72
35:05.2     	-11.65    	25.9    	-9.76
35:06.1     	-11.69    	26.0    	-9.81
35:07.1     	-11.73    	26.0    	-9.84
35:08.0     	-11.75    	26.0    	-9.87
35:08.9     	-11.79    	26.0    	-9.90
35:09.8     	-11.80    	26.1    	-9.93
35:10.6     	-11.84    	26.1    	-9.95
35:11.5     	-11.88    	26.1    	-9.98
35:12.4     	-11.92    	26.2    	-9.99
35:13.3     	-11.94    	26.2    	-10.02
35:14.2     	-11.97    	26.3    	-10.04
35:15.1     	-12.01    	26.3    	-10.07
35:15.9     	-12.05    	26.3    	-10.08
35:16.9     	-12.08    	26.3    	-10.12
35:17.9     	-12.13    	26.2    	-10.14
35:18.7     	-12.16    	26.2    	-10.17
35:19.6     	-12.20    	26.2    	-10.20
35:20.5     	-12.20    	26.1    	-10.22
35:21.4     	-12.24    	26.1    	-10.25
35:22.3     	-12.29    	26.2    	-10.28
35:23.2     	-12.28    	26.1    	-10.30
35:24.0     	-12.35    	26.2    	-10.34
35:24.9     	-12.36    	26.2    	-10.36
35:25.9     	-12.37    	26.2    	-10.39
35:26.7     	-12.41    	26.2    	-10.44
35:27.6     	-12.44    	26.3    	-10.48
35:28.5     	-12.47    	26.4    	-10.52
35:29.5     	-12.50    	26.6    	-10.55
35:30.4     	-12.56    	26.8    	-10.61
35:31.3     	-12.59    	26.9    	-10.63
35:32.1     	-12.59    	27.0    	-10.67
35:33.0     	-12.66    	27.2    	-10.71
35:33.9     	-12.67    	27.3    	-10.74
35:34.8     	-12.68    	27.5    	-10.76
35:35.7     	-12.72    	27.7    	-10.79
35:36.6     	-12.77    	28.0    	-10.82
35:37.5     	-12.80    	28.2    	-10.85
35:38.4     	-12.79    	28.3    	-10.86
35:39.3     	-12.80    	28.5    	-10.87
35:40.1     	-12.84    	28.8    	-10.91
35:41.1     	-12.90    	29.1    	-10.94
35:42.0     	-12.99    	29.5    	-10.98
35:42.9     	-13.02    	29.6    	-11.02
35:43.8     	-13.09    	29.8    	-11.05
35:44.7     	-13.12    	29.9    	-11.09
35:45.6     	-13.17    	30.1    	-11.12
35:46.5     	-13.21    	30.3    	-11.15
35:47.4     	-13.28    	30.5    	-11.19
35:48.3     	-13.32    	30.7    	-11.24
35:49.1     	-13.36    	30.8    	-11.28
35:50.0     	-13.39    	30.9    	-11.32
35:50.9     	-13.47    	31.2    	-11.37
35:51.9     	-13.48    	31.3    	-11.41
35:52.8     	-13.54    	31.5    	-11.45
35:53.7     	-13.60    	31.6    	-11.49
35:54.6     	-13.63    	31.7    	-11.51
35:55.5     	-13.63    	31.7    	-11.54
35:56.4     	-13.69    	32.0    	-11.56
35:57.2     	-13.73    	32.3    	-11.59
35:58.1     	-13.77    	32.4    	-11.61
35:59.0     	-13.68    	32.2    	-11.63
35:59.9     	-13.85    	32.7    	-11.66
36:00.8     	-13.89    	32.8    	-11.69
36:01.7     	-13.89    	32.9    	-11.71
36:02.5     	-13.86    	32.9    	-11.71
36:03.5     	-13.87    	32.9    	-11.73
36:04.5     	-13.90    	33.1    	-11.73
36:05.3     	-13.91    	33.2    	-11.76
36:06.2     	-13.99    	33.5    	-11.79
36:07.1     	-14.07    	33.8    	-11.81
36:08.0     	-14.10    	33.9    	-11.85
36:08.9     	-14.11    	34.0    	-11.89
36:09.8     	-14.13    	34.1    	-11.92
36:10.6     	-14.16    	34.4    	-11.96
36:11.5     	-14.23    	34.7    	-12.00
36:12.4     	-14.28    	34.8    	-12.03
36:13.3     	-14.32    	35.0    	-12.05
36:14.3     	-14.34    	35.1    	-12.09
36:15.2     	-14.34    	35.1    	-12.12
36:16.1     	-14.34    	35.0    	-12.15
36:17.0     	-14.34    	35.0    	-12.18
36:17.9     	-14.36    	35.0    	-12.21
36:18.7     	-14.35    	34.9    	-12.23
36:19.6     	-14.34    	34.7    	-12.26
36:20.5     	-14.35    	34.5    	-12.29
36:21.4     	-14.33    	34.1    	-12.34
36:22.3     	-14.35    	33.8    	-12.40
36:23.2     	-14.34    	33.1    	-12.45
36:24.0     	-14.35    	32.5    	-12.49
36:25.1     	-14.37    	32.0    	-12.54
36:26.0     	-14.39    	31.6    	-12.59
36:26.8     	-14.39    	31.1    	-12.63
36:27.7     	-14.36    	30.6    	-12.64
36:28.6     	-14.33    	30.3    	-12.65
36:29.5     	-14.33    	30.1    	-12.66
36:30.4     	-14.32    	29.9    	-12.67
36:31.3     	-14.32    	29.7    	-12.70
36:32.1     	-14.35    	29.7    	-12.71
36:33.0     	-14.32    	29.5    	-12.73
36:34.0     	-14.26    	29.2    	-12.74
36:34.8     	-14.41    	29.5    	-12.74
36:35.8     	-14.43    	29.4    	-12.74
36:36.7     	-14.44    	29.4    	-12.75
36:37.6     	-14.46    	29.4    	-12.76
36:38.5     	-14.47    	29.5    	-12.79
36:39.4     	-14.48    	29.3    	-12.82
36:40.2     	-14.50    	29.0    	-12.85
36:41.1     	-14.53    	28.9    	-12.88
36:42.0     	-14.56    	28.7    	-12.90
36:42.9     	-14.58    	28.7    	-12.92
36:43.8     	-14.56    	28.8    	-12.93
36:44.7     	-14.56    	28.9    	-12.93
36:45.5     	-14.55    	29.0    	-12.94
36:46.5     	-14.57    	29.1    	-12.95
36:47.5     	-14.57    	29.4    	-12.94
36:48.3     	-14.57    	29.0    	-13.00
36:49.2     	-14.57    	28.7    	-13.01
36:50.1     	-14.60    	28.7    	-13.04
36:51.0     	-14.53    	28.3    	-13.07
36:51.9     	-14.66    	28.5    	-13.09
36:52.8     	-14.67    	28.2    	-13.11
36:53.6     	-14.69    	28.0    	-13.13
36:54.5     	-14.76    	27.7    	-13.14
36:55.4     	-14.76    	27.1    	-13.15
36:56.3     	-14.76    	26.5    	-13.16
36:57.3     	-14.80    	26.0    	-13.17
36:58.2     	-14.85    	25.4    	-13.19
36:59.1     	-14.86    	24.9    	-13.20
37:00.0     	-14.87    	24.4    	-13.20
37:00.9     	-14.87    	24.4    	-13.22
37:01.7     	-14.89    	24.7    	-13.23
37:02.6     	-14.89    	24.8    	-13.23
37:03.5     	-14.92    	24.5    	-13.24
37:04.4     	-14.93    	23.5    	-13.24
37:05.3     	-14.94    	23.1    	-13.25
37:06.2     	-14.95    	23.4    	-13.27
37:07.0     	-14.97    	23.9    	-13.28
37:08.1     	-15.02    	24.5    	-13.28
37:09.0     	-15.06    	24.9    	-13.29
37:09.8     	-15.10    	24.6    	-13.29
37:10.7     	-15.08    	25.2    	-13.30
37:11.6     	-15.14    	25.4    	-13.30
37:12.5     	-15.19    	25.7    	-13.31
37:13.4     	-15.23    	26.0    	-13.32
37:14.3     	-15.24    	26.4    	-13.34
37:15.1     	-15.24    	26.7    	-13.35
37:16.0     	-15.26    	26.7    	-13.37
37:16.9     	-15.29    	26.9    	-13.38
37:17.9     	-15.30    	26.8    	-13.40
37:18.8     	-15.34    	26.8    	-13.42
37:19.7     	-15.39    	26.9    	-13.45
37:20.6     	-15.39    	26.7    	-13.48
37:21.5     	-15.44    	26.4    	-13.52
37:22.4     	-15.46    	26.1    	-13.55
37:23.2     	-15.45    	25.8    	-13.58
37:24.1     	-15.53    	25.7    	-13.62
37:25.0     	-15.54    	25.0    	-13.66
37:25.9     	-15.53    	24.1    	-13.69
37:26.8     	-15.56    	23.4    	-13.70
37:27.7     	-15.56    	23.0    	-13.73
37:28.6     	-15.59    	22.5    	-13.75
37:29.5     	-15.61    	21.7    	-13.78
37:30.4     	-15.59    	20.6    	-13.79
37:31.3     	-15.58    	19.6    	-13.80
37:32.2     	-15.49    	18.5    	-13.81
37:33.1     	-15.64    	17.7    	-13.83
37:34.0     	-15.63    	16.8    	-13.85
37:34.9     	-15.62    	16.1    	-13.88
37:35.8     	-15.62    	15.4    	-13.92
37:36.2     	-15.62    	15.4    	-13.90
37:36.6     	-15.63    	15.2    	-13.92
37:37.5     	-15.71    	15.0    	-13.94
37:38.4     	-15.76    	14.5    	-13.95
37:39.4     	-15.77    	13.9    	-13.96
37:40.3     	-15.83    	13.2    	-13.98
37:41.2     	-15.84    	12.5    	-14.01
37:42.1     	-15.83    	11.9    	-14.03
37:43.6     	-15.81    	11.3    	-14.04
37:43.9     	-15.88    	11.0    	-14.07
37:44.7     	-15.88    	10.5    	-14.09
37:45.6     	-15.89    	10.1    	-14.10
37:46.5     	-15.91    	9.7     	-14.10
37:47.4     	-15.91    	9.1     	-14.12
37:48.3     	-15.93    	8.5     	-14.17
37:49.2     	-15.94    	8.0     	-14.19
37:50.1     	-15.94    	7.5     	-14.19
37:51.1     	-15.94    	7.3     	-14.20
37:52.0     	-15.94    	7.1     	-14.21
37:52.8     	-15.96    	6.8     	-14.23
37:53.7     	-16.00    	6.4     	-14.25
37:54.6     	-15.99    	6.1     	-14.27
37:55.5     	-16.01    	5.9     	-14.28
37:56.4     	-16.05    	5.6     	-14.29
37:57.3     	-16.06    	5.4     	-14.30
37:58.1     	-16.13    	5.2     	-14.32
37:59.0     	-16.06    	5.1     	-14.34
37:59.9     	-16.06    	5.1     	-14.37
38:00.9     	-16.24    	5.2     	-14.39
38:01.8     	-16.26    	5.3     	-14.42
38:02.7     	-16.31    	5.3     	-14.44
38:03.6     	-16.35    	5.4     	-14.48
38:04.5     	-16.38    	5.5     	-14.51
38:05.4     	-16.41    	5.6     	-14.54
38:06.2     	-16.42    	5.7     	-14.55
38:07.1     	-16.41    	5.8     	-14.56
38:08.0     	-16.48    	5.9     	-14.59
38:08.9     	-16.54    	5.9     	-14.62
38:09.8     	-16.54    	6.1     	-14.64
38:10.7     	-16.56    	6.2     	-14.65
38:11.7     	-16.59    	6.5     	-14.66
38:12.6     	-16.62    	6.7     	-14.68
38:13.5     	-16.63    	7.0     	-14.71
38:14.3     	-16.66    	7.2     	-14.73
38:15.2     	-16.68    	7.4     	-14.74
38:16.1     	-16.71    	7.6     	-14.75
38:17.0     	-16.72    	7.7     	-14.76
38:17.9     	-16.70    	7.9     	-14.76
38:18.8     	-16.67    	8.0     	-14.76
38:19.6     	-16.69    	8.1     	-14.77
38:20.5     	-16.72    	8.2     	-14.78
38:21.5     	-16.76    	8.3     	-14.81
38:22.4     	-16.82    	8.4     	-14.82
38:23.3     	-16.83    	8.6     	-14.83
38:24.2     	-16.88    	8.6     	-14.86
38:25.1     	-16.96    	8.7     	-14.89
38:26.0     	-17.00    	8.7     	-14.92
38:26.9     	-17.06    	8.8     	-14.94
38:27.7     	-17.10    	8.8     	-14.95
38:28.6     	-17.11    	8.8     	-14.97
38:29.5     	-17.15    	8.8     	-15.00
38:30.4     	-17.22    	8.8     	-15.02
38:31.3     	-17.23    	8.8     	-15.04
38:32.3     	-17.27    	8.8     	-15.07
38:33.2     	-17.33    	8.8     	-15.10
38:34.1     	-17.31    	8.8     	-15.12
38:35.0     	-17.35    	8.8     	-15.16
38:35.8     	-17.42    	8.7     	-15.19
38:36.7     	-17.47    	8.7     	-15.23
38:37.6     	-17.50    	8.6     	-15.24
38:38.5     	-17.48    	8.6     	-15.25
38:39.4     	-17.49    	8.6     	-15.28
38:40.3     	-17.43    	8.5     	-15.30
38:41.1     	-17.59    	8.5     	-15.32
38:42.0     	-17.60    	8.5     	-15.35
38:43.0     	-17.61    	8.4     	-15.37
38:43.9     	-17.63    	8.5     	-15.40
38:44.8     	-17.67    	8.5     	-15.42
38:45.7     	-17.70    	8.5     	-15.46
38:46.6     	-17.73    	8.4     	-15.49
38:47.5     	-17.77    	8.4     	-15.51
38:48.4     	-17.81    	8.4     	-15.53
38:49.2     	-17.85    	8.3     	-15.59
38:50.1     	-17.92    	8.4     	-15.62
38:51.0     	-17.97    	8.3     	-15.66
38:51.9     	-18.02    	8.5     	-15.69
38:52.8     	-18.02    	8.5     	-15.70
38:53.7     	-17.90    	8.4     	-15.73
38:54.7     	-18.06    	8.5     	-15.75
38:55.6     	-18.06    	8.5     	-15.77
38:56.5     	-18.10    	8.3     	-15.82
38:57.3     	-18.15    	8.1     	-15.87
38:58.2     	-18.23    	7.9     	-15.92
38:59.1     	-18.27    	7.8     	-15.96
39:00.0     	-18.28    	7.8     	-16.00
39:00.9     	-18.28    	7.7     	-16.04
39:01.8     	-18.31    	7.7     	-16.08
39:02.6     	-18.34    	7.8     	-16.13
39:03.5     	-18.36    	7.9     	-16.17
39:04.5     	-18.44    	8.0     	-16.24
39:05.4     	-18.49    	8.0     	-16.28
39:06.3     	-18.49    	8.2     	-16.32
39:07.2     	-18.51    	8.3     	-16.35
39:08.1     	-18.57    	8.5     	-16.38
39:09.0     	-18.58    	8.6     	-16.41
39:09.9     	-18.58    	8.7     	-16.45
39:10.7     	-18.62    	8.8     	-16.48
39:11.6     	-18.66    	8.8     	-16.51
39:12.5     	-18.67    	8.7     	-16.53
39:13.4     	-18.72    	8.7     	-16.56
39:14.3     	-18.75    	8.6     	-16.58
39:15.2     	-18.73    	8.5     	-16.59
39:16.2     	-18.75    	8.5     	-16.62
39:17.1     	-18.82    	8.5     	-16.65
39:18.0     	-18.83    	8.4     	-16.67
39:18.8     	-18.87    	8.4     	-16.69
39:19.7     	-18.89    	8.3     	-16.72
39:20.6     	-18.94    	8.3     	-16.77
39:21.5     	-18.97    	8.2     	-16.84
39:22.4     	-19.01    	8.2     	-16.90
39:23.3     	-19.04    	8.2     	-16.93
39:24.2     	-19.08    	8.2     	-16.96
39:25.1     	-19.10    	8.2     	-16.99
39:26.0     	-19.14    	8.2     	-17.03
39:26.8     	-19.19    	8.1     	-17.05
39:27.8     	-19.20    	8.1     	-17.08
39:28.7     	-19.25    	8.1     	-17.11
39:29.6     	-19.31    	8.1     	-17.15
39:30.5     	-19.33    	8.1     	-17.11
39:31.4     	-19.36    	8.2     	-17.21
39:32.2     	-19.41    	8.1     	-17.24
39:33.2     	-19.41    	8.1     	-17.26
39:34.1     	-19.32    	8.1     	-17.29
39:34.9     	-19.52    	8.2     	-17.32
39:35.8     	-19.54    	8.2     	-17.35
39:36.7     	-19.59    	8.3     	-17.37
39:37.6     	-19.62    	8.3     	-17.38
39:38.6     	-19.69    	8.4     	-17.41
39:39.5     	-19.75    	8.5     	-17.46
39:40.4     	-19.79    	8.5     	-17.48
39:41.2     	-19.78    	8.6     	-17.50
39:42.2     	-19.78    	8.6     	-17.52
39:43.1     	-19.84    	8.6     	-17.54
39:43.9     	-19.86    	8.6     	-17.57
39:44.8     	-19.90    	8.6     	-17.60
39:45.7     	-19.94    	8.7     	-17.63
39:46.2     	-19.99    	8.7     	-17.62
39:46.6     	-19.98    	8.7     	-17.65
39:47.5     	-20.03    	8.7     	-17.68
39:48.5     	-20.08    	8.7     	-17.71
39:49.3     	-20.07    	8.7     	-17.74
39:50.2     	-20.12    	8.7     	-17.78
39:51.1     	-20.18    	8.6     	-17.83
39:52.0     	-20.21    	8.5     	-17.86
39:52.9     	-20.19    	8.4     	-17.87
39:53.8     	-20.22    	8.4     	-17.90
39:54.6     	-20.26    	8.3     	-17.93
39:55.5     	-20.30    	8.4     	-17.96
39:56.4     	-20.33    	8.4     	-17.98
39:57.4     	-20.39    	8.5     	-18.00
39:58.3     	-20.42    	8.6     	-18.03
39:59.2     	-20.47    	8.7     	-18.04
40:00.1     	-20.49    	8.8     	-18.08
40:01.0     	-20.51    	8.9     	-18.10
40:01.9     	-20.52    	9.1     	-18.11
40:02.7     	-20.45    	9.2     	-18.13
40:03.6     	-20.59    	9.5     	-18.15
40:04.5     	-20.62    	9.5     	-18.19
40:05.4     	-20.64    	9.4     	-18.25
40:06.3     	-20.67    	9.4     	-18.30
40:07.3     	-20.71    	9.7     	-18.37
40:08.1     	-20.74    	9.9     	-18.42
40:09.0     	-20.77    	10.2    	-18.46
40:09.9     	-20.79    	10.4    	-18.49
40:10.8     	-20.81    	10.6    	-18.51
40:11.7     	-20.82    	10.8    	-18.56
40:12.6     	-20.87    	11.1    	-18.61
40:13.5     	-20.92    	11.2    	-18.66
40:14.4     	-20.99    	11.4    	-18.70
40:15.3     	-21.03    	11.6    	-18.73
40:16.1     	-21.10    	11.8    	-18.75
40:17.0     	-21.11    	11.9    	-18.77
40:18.0     	-21.14    	12.0    	-18.79
40:18.9     	-21.19    	12.2    	-18.82
40:19.8     	-21.23    	12.2    	-18.86
40:20.7     	-21.26    	12.1    	-18.87
40:21.6     	-21.29    	12.2    	-18.87
40:22.5     	-21.35    	12.5    	-18.89
40:23.4     	-21.35    	12.9    	-18.90
40:24.2     	-21.36    	13.3    	-18.92
40:25.1     	-21.33    	13.4    	-18.93
40:26.0     	-21.37    	13.3    	-18.97
40:26.9     	-21.46    	13.1    	-19.01
40:27.8     	-21.51    	12.7    	-19.06
40:28.8     	-21.50    	12.6    	-19.08
40:29.6     	-21.52    	12.8    	-19.13
40:30.5     	-21.59    	13.3    	-19.16
40:31.4     	-21.66    	13.5    	-19.21
40:32.3     	-21.67    	13.7    	-19.24
40:33.2     	-21.69    	14.0    	-19.28
40:34.1     	-21.77    	14.4    	-19.32
40:35.0     	-21.83    	14.8    	-19.38
40:35.9     	-21.88    	15.2    	-19.42
40:36.8     	-21.90    	15.4    	-19.49
40:37.6     	-21.98    	15.7    	-19.52
40:38.5     	-22.02    	15.7    	-19.56
40:39.5     	-22.00    	15.8    	-19.59
40:40.4     	-22.01    	15.9    	-19.64
40:41.3     	-22.04    	15.9    	-19.68
40:42.2     	-22.06    	15.9    	-19.71
40:43.0     	-22.10    	15.9    	-19.75
40:43.9     	-22.12    	15.9    	-19.79
40:44.8     	-22.19    	15.9    	-19.83
40:45.7     	-22.24    	15.8    	-19.87
40:46.6     	-22.29    	15.8    	-19.89
40:47.5     	-22.28    	15.7    	-19.94
40:48.4     	-22.29    	15.5    	-19.97
40:49.4     	-22.32    	15.3    	-20.00
40:50.3     	-22.39    	15.2    	-20.03
40:51.1     	-22.44    	15.2    	-20.05
40:52.0     	-22.47    	15.1    	-20.09
40:52.9     	-22.50    	14.9    	-20.12
40:53.8     	-22.47    	14.8    	-20.14
40:54.7     	-22.48    	14.6    	-20.16
40:55.6     	-22.50    	14.5    	-20.18
40:56.5     	-22.51    	14.3    	-20.20
40:57.4     	-22.54    	14.2    	-20.22
40:58.3     	-22.56    	14.0    	-20.24
40:59.1     	-22.60    	13.9    	-20.28
41:00.0     	-22.62    	13.7    	-20.32
41:01.0     	-22.64    	13.6    	-20.35
41:01.9     	-22.73    	13.5    	-20.39
41:02.8     	-22.70    	13.3    	-20.42
41:03.7     	-22.76    	13.1    	-20.45
41:04.5     	-22.79    	12.8    	-20.49
41:05.4     	-22.79    	12.5    	-20.50
41:06.4     	-22.79    	12.3    	-20.53
41:07.2     	-22.82    	12.1    	-20.56
41:08.1     	-22.83    	11.9    	-20.60
41:09.0     	-22.83    	11.7    	-20.63
41:09.9     	-22.82    	11.5    	-20.66
41:10.8     	-22.87    	11.4    	-20.68
41:11.8     	-22.89    	11.4    	-20.71
41:12.6     	-22.90    	11.3    	-20.74
41:13.5     	-22.91    	11.2    	-20.75
41:14.4     	-22.96    	11.1    	-20.80
41:15.3     	-23.02    	11.1    	-20.85
41:16.2     	-23.05    	11.0    	-20.90
41:17.1     	-23.07    	10.9    	-20.94
41:18.0     	-23.12    	10.9    	-20.98
41:18.9     	-23.22    	10.9    	-21.04
41:19.8     	-23.25    	10.9    	-21.08
41:20.6     	-23.27    	10.9    	-21.10
41:21.5     	-23.27    	10.8    	-21.13
41:22.4     	-23.28    	10.8    	-21.17
41:23.4     	-23.37    	10.8    	-21.20
41:24.3     	-23.39    	10.8    	-21.24
41:25.2     	-23.38    	10.7    	-21.26
41:26.1     	-23.40    	10.7    	-21.29
41:27.0     	-23.46    	10.7    	-21.32
41:27.9     	-23.49    	10.7    	-21.34
41:28.7     	-23.48    	10.6    	-21.36
41:29.6     	-23.49    	10.6    	-21.38
41:30.5     	-23.52    	10.6    	-21.40
41:31.4     	-23.53    	10.5    	-21.42
41:32.3     	-23.54    	10.5    	-21.45
41:33.3     	-23.59    	10.5    	-21.47
41:34.1     	-23.62    	10.5    	-21.48
41:35.0     	-23.63    	10.5    	-21.50
41:36.0     	-23.64    	10.5    	-21.52
41:36.8     	-23.67    	10.4    	-21.56
41:37.7     	-23.71    	10.4    	-21.59
41:38.6     	-23.71    	10.4    	-21.61
41:39.5     	-23.73    	10.3    	-21.63
41:40.4     	-23.77    	10.4    	-21.65
41:41.3     	-23.76    	10.3    	-21.67
41:42.1     	-23.80    	10.4    	-21.69
41:43.0     	-23.86    	10.4    	-21.73
41:43.9     	-23.92    	10.4    	-21.75
41:44.9     	-23.95    	10.5    	-21.78
41:45.8     	-23.95    	10.4    	-21.80
41:46.7     	-23.97    	10.4    	-21.84
41:47.6     	-24.00    	10.4    	-21.86
41:48.5     	-23.99    	10.4    	-21.87
41:49.4     	-24.01    	10.4    	-21.88
41:50.2     	-24.06    	10.5    	-21.90
41:51.1     	-24.09    	10.5    	-21.92
41:52.0     	-24.15    	10.6    	-21.93
41:52.9     	-24.16    	10.6    	-21.92
41:53.8     	-24.15    	10.6    	-21.93
41:54.7     	-24.17    	10.6    	-21.92
41:55.6     	-24.18    	10.6    	-21.96
41:56.6     	-24.22    	10.6    	-21.99
41:57.5     	-24.24    	10.6    	-22.00
41:58.3     	-24.24    	10.6    	-22.02
41:59.2     	-24.30    	10.7    	-22.07
42:00.1     	-24.35    	10.7    	-22.11
42:01.0     	-24.38    	10.7    	-22.15
42:01.9     	-24.45    	10.8    	-22.17
42:02.8     	-24.47    	10.9    	-22.19
42:03.6     	-24.50    	11.0    	-22.22
42:04.5     	-24.56    	11.1    	-22.24
42:05.4     	-24.62    	11.2    	-22.27
42:06.4     	-24.63    	11.3    	-22.28
42:07.3     	-24.65    	11.3    	-22.29
42:08.2     	-24.68    	11.3    	-22.31
42:09.1     	-24.75    	11.4    	-22.33
42:10.0     	-24.77    	11.4    	-22.38
42:10.9     	-24.78    	11.4    	-22.41
42:11.7     	-24.82    	11.4    	-22.45
42:12.6     	-24.90    	11.4    	-22.49
42:13.5     	-24.92    	11.4    	-22.54
42:14.4     	-24.90    	11.3    	-22.57
42:15.3     	-24.91    	11.3    	-22.61
42:16.2     	-24.95    	11.3    	-22.66
42:17.2     	-24.98    	11.3    	-22.68
42:18.1     	-25.02    	11.3    	-22.71
42:19.0     	-25.06    	11.4    	-22.73
42:19.8     	-25.11    	11.5    	-22.76
42:20.7     	-25.14    	11.5    	-22.77
42:21.6     	-25.16    	11.6    	-22.78
42:22.5     	-25.20    	11.7    	-22.79
42:23.4     	-25.25    	11.7    	-22.81
42:24.3     	-25.11    	11.6    	-22.85
42:25.1     	-25.27    	11.8    	-22.88
42:26.0     	-25.28    	11.8    	-22.93
42:27.0     	-25.34    	11.9    	-22.97
42:27.9     	-25.39    	12.0    	-22.99
42:28.8     	-25.41    	12.1    	-23.02
42:29.7     	-25.41    	12.1    	-23.05
42:30.6     	-25.42    	12.1    	-23.08
42:31.5     	-25.42    	12.1    	-23.10
42:32.4     	-25.46    	12.2    	-23.14
42:33.2     	-25.51    	12.3    	-23.19
42:34.1     	-25.54    	12.3    	-23.24
42:35.0     	-25.58    	12.4    	-23.26
42:35.9     	-25.64    	12.5    	-23.29
42:36.8     	-25.71    	12.7    	-23.32
42:37.8     	-25.74    	12.7    	-23.37
42:38.7     	-25.76    	12.8    	-23.40
42:39.6     	-25.74    	12.8    	-23.42
42:40.5     	-25.77    	12.9    	-23.45
42:41.3     	-25.81    	13.0    	-23.49
42:42.2     	-25.86    	13.2    	-23.51
42:43.1     	-25.88    	13.4    	-23.53
42:44.0     	-25.90    	13.5    	-23.56
42:44.9     	-25.91    	13.5    	-23.59
42:45.8     	-25.92    	13.5    	-23.66
42:46.6     	-25.96    	13.5    	-23.72
