Time [sec]	P [hPa]	T [°C]	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Alt [m]	Geopot [m]	Lon [°]    	Lat [°]  	Dew [°C]	Vi Te [°C]	RI    	MRI    	Rs [m/s]	Elevation [°]	Azimuth [°]	Range [m]	D [kg/m3]
2129      	168.6  	-55.7 	30    	16.6    	270   	16.6      	-0.1      	13115  	13090     	-113.600152	46.735536	-64.5   	-55.7     	62.57 	2121.61	4.1     	20.3         	115        	34687    	0.270151
2130      	168.5  	-55.7 	30    	16.6    	270   	16.6      	0.0       	13119  	13094     	-113.599941	46.735534	-64.5   	-55.7     	62.53 	2122.21	4.1     	20.3         	115        	34703    	0.269969
2131      	168.4  	-55.7 	30    	16.6    	270   	16.6      	-0.1      	13123  	13098     	-113.599729	46.735531	-64.5   	-55.7     	62.48 	2122.82	4.1     	20.3         	115        	34718    	0.269790
2132      	168.3  	-55.7 	30    	16.6    	271   	16.6      	-0.2      	13127  	13102     	-113.599516	46.735514	-64.5   	-55.7     	62.43 	2123.40	4.1     	20.3         	115        	34734    	0.269610
2133      	168.1  	-55.7 	30    	16.6    	271   	16.6      	-0.3      	13131  	13106     	-113.599303	46.735498	-64.5   	-55.7     	62.39 	2124.00	4.1     	20.3         	115        	34750    	0.269431
2134      	168.0  	-55.7 	30    	16.6    	271   	16.6      	-0.4      	13135  	13110     	-113.599090	46.735482	-64.5   	-55.7     	62.34 	2124.60	4.1     	20.3         	115        	34766    	0.269251
2135      	167.9  	-55.7 	30    	16.6    	272   	16.6      	-0.5      	13140  	13114     	-113.598877	46.735465	-64.6   	-55.7     	62.29 	2125.19	4.1     	20.3         	115        	34782    	0.269072
2136      	167.8  	-55.7 	30    	16.6    	272   	16.6      	-0.6      	13144  	13118     	-113.598664	46.735449	-64.6   	-55.7     	62.25 	2125.78	4.1     	20.3         	115        	34798    	0.268893
2137      	167.7  	-55.7 	30    	16.6    	272   	16.6      	-0.7      	13148  	13122     	-113.598450	46.735433	-64.6   	-55.7     	62.20 	2126.37	4.1     	20.3         	115        	34814    	0.268714
2138      	167.6  	-55.7 	30    	16.6    	273   	16.6      	-0.8      	13152  	13126     	-113.598237	46.735417	-64.6   	-55.7     	62.15 	2126.97	4.1     	20.3         	115        	34830    	0.268535
2139      	167.5  	-55.7 	30    	16.6    	273   	16.6      	-0.8      	13156  	13130     	-113.598024	46.735400	-64.6   	-55.7     	62.10 	2127.55	4.1     	20.3         	115        	34846    	0.268343
2140      	167.4  	-55.6 	30    	16.6    	273   	16.6      	-0.9      	13160  	13134     	-113.597811	46.735384	-64.6   	-55.6     	62.05 	2128.14	4.1     	20.3         	115        	34862    	0.268151
2141      	167.3  	-55.6 	30    	16.6    	274   	16.6      	-1.0      	13164  	13138     	-113.597598	46.735368	-64.6   	-55.6     	62.01 	2128.74	4.1     	20.3         	115        	34878    	0.267959
2142      	167.2  	-55.6 	29    	16.6    	274   	16.6      	-1.1      	13168  	13142     	-113.597385	46.735351	-64.6   	-55.6     	61.96 	2129.32	4.1     	20.3         	115        	34894    	0.267768
2143      	167.1  	-55.6 	29    	16.6    	274   	16.6      	-1.2      	13172  	13146     	-113.597172	46.735335	-64.6   	-55.6     	61.91 	2129.91	4.1     	20.3         	115        	34910    	0.267576
2144      	167.0  	-55.6 	29    	16.6    	274   	16.5      	-1.3      	13176  	13151     	-113.596959	46.735319	-64.6   	-55.6     	61.86 	2130.51	4.1     	20.3         	115        	34926    	0.267385
2145      	166.9  	-55.6 	29    	16.6    	275   	16.5      	-1.4      	13180  	13155     	-113.596745	46.735302	-64.6   	-55.6     	61.81 	2131.09	4.1     	20.3         	115        	34942    	0.267194
2146      	166.8  	-55.5 	29    	16.6    	275   	16.5      	-1.5      	13184  	13159     	-113.596532	46.735286	-64.6   	-55.5     	61.76 	2131.68	4.1     	20.3         	115        	34958    	0.267003
2147      	166.7  	-55.5 	29    	16.6    	275   	16.5      	-1.6      	13188  	13163     	-113.596319	46.735270	-64.6   	-55.5     	61.72 	2132.28	4.1     	20.3         	115        	34974    	0.266813
2148      	166.5  	-55.5 	29    	16.6    	276   	16.5      	-1.7      	13192  	13167     	-113.596106	46.735253	-64.6   	-55.5     	61.67 	2132.87	4.1     	20.3         	115        	34990    	0.266622
2149      	166.4  	-55.5 	29    	16.6    	276   	16.5      	-1.8      	13196  	13171     	-113.595893	46.735237	-64.6   	-55.5     	61.62 	2133.45	4.1     	20.3         	115        	35006    	0.266431
2150      	166.3  	-55.5 	29    	16.6    	276   	16.5      	-1.8      	13201  	13175     	-113.595680	46.735221	-64.6   	-55.5     	61.57 	2134.05	4.1     	20.3         	115        	35022    	0.266241
2151      	166.2  	-55.5 	29    	16.6    	276   	16.5      	-1.8      	13205  	13179     	-113.595467	46.735205	-64.6   	-55.4     	61.52 	2134.65	4.1     	20.3         	115        	35038    	0.266052
2152      	166.1  	-55.4 	29    	16.6    	276   	16.5      	-1.8      	13209  	13183     	-113.595253	46.735188	-64.6   	-55.4     	61.48 	2135.23	4.1     	20.3         	115        	35054    	0.265864
2153      	166.0  	-55.4 	29    	16.6    	276   	16.5      	-1.8      	13213  	13187     	-113.595040	46.735172	-64.6   	-55.4     	61.43 	2135.82	4.1     	20.3         	115        	35070    	0.265676
2154      	165.9  	-55.4 	29    	16.6    	276   	16.5      	-1.8      	13217  	13191     	-113.594827	46.735156	-64.6   	-55.4     	61.38 	2136.42	4.1     	20.3         	115        	35086    	0.265487
2155      	165.8  	-55.4 	29    	16.5    	276   	16.4      	-1.8      	13221  	13195     	-113.594614	46.735139	-64.6   	-55.4     	61.33 	2137.00	4.1     	20.3         	115        	35102    	0.265300
2156      	165.7  	-55.4 	29    	16.5    	276   	16.4      	-1.8      	13225  	13199     	-113.594401	46.735123	-64.6   	-55.4     	61.29 	2137.59	4.1     	20.3         	115        	35118    	0.265112
2157      	165.6  	-55.4 	28    	16.5    	276   	16.4      	-1.7      	13229  	13203     	-113.594188	46.735107	-64.6   	-55.4     	61.24 	2138.19	4.1     	20.3         	115        	35134    	0.264924
2158      	165.5  	-55.3 	28    	16.5    	276   	16.4      	-1.7      	13233  	13207     	-113.593975	46.735090	-64.6   	-55.3     	61.19 	2138.77	4.1     	20.3         	115        	35150    	0.264737
2159      	165.4  	-55.3 	28    	16.5    	276   	16.4      	-1.7      	13237  	13211     	-113.593761	46.735074	-64.6   	-55.3     	61.14 	2139.37	4.1     	20.3         	115        	35166    	0.264550
2160      	165.3  	-55.3 	28    	16.5    	276   	16.4      	-1.7      	13241  	13215     	-113.593548	46.735058	-64.7   	-55.3     	61.09 	2139.96	4.1     	20.3         	115        	35182    	0.264363
2161      	165.2  	-55.3 	28    	16.5    	276   	16.4      	-1.7      	13245  	13219     	-113.593335	46.735041	-64.7   	-55.3     	61.05 	2140.54	4.1     	20.2         	115        	35197    	0.264175
2162      	165.1  	-55.3 	28    	16.5    	276   	16.4      	-1.7      	13249  	13223     	-113.593122	46.735025	-64.7   	-55.3     	61.00 	2141.14	4.1     	20.2         	115        	35214    	0.263987
2163      	165.0  	-55.3 	28    	16.5    	276   	16.4      	-1.7      	13253  	13228     	-113.592913	46.735000	-64.7   	-55.3     	60.95 	2141.73	4.1     	20.2         	115        	35230    	0.263800
2164      	164.9  	-55.2 	28    	16.4    	276   	16.3      	-1.6      	13258  	13232     	-113.592704	46.734974	-64.6   	-55.2     	60.90 	2142.32	4.1     	20.2         	115        	35246    	0.263585
2165      	164.8  	-55.2 	28    	16.4    	276   	16.3      	-1.6      	13262  	13236     	-113.592495	46.734949	-64.6   	-55.2     	60.84 	2142.91	4.1     	20.2         	115        	35262    	0.263369
2166      	164.6  	-55.1 	28    	16.4    	276   	16.3      	-1.6      	13266  	13240     	-113.592286	46.734924	-64.6   	-55.1     	60.79 	2143.50	4.1     	20.2         	115        	35278    	0.263154
2167      	164.5  	-55.1 	28    	16.4    	276   	16.3      	-1.6      	13270  	13244     	-113.592077	46.734899	-64.6   	-55.1     	60.73 	2144.09	4.1     	20.2         	115        	35294    	0.262939
2168      	164.4  	-55.1 	28    	16.4    	276   	16.3      	-1.6      	13274  	13248     	-113.591868	46.734873	-64.6   	-55.1     	60.68 	2144.68	4.1     	20.2         	115        	35310    	0.262724
2169      	164.3  	-55.0 	27    	16.4    	275   	16.3      	-1.6      	13278  	13252     	-113.591659	46.734848	-64.6   	-55.0     	60.62 	2145.26	4.1     	20.2         	115        	35326    	0.262510
2170      	164.2  	-55.0 	27    	16.4    	275   	16.3      	-1.6      	13282  	13256     	-113.591450	46.734823	-64.6   	-55.0     	60.56 	2145.85	4.1     	20.2         	115        	35343    	0.262295
2171      	164.1  	-55.0 	27    	16.4    	276   	16.3      	-1.6      	13286  	13260     	-113.591241	46.734798	-64.6   	-54.9     	60.51 	2146.44	4.1     	20.2         	115        	35359    	0.262081
2172      	164.0  	-54.9 	27    	16.4    	276   	16.3      	-1.7      	13290  	13264     	-113.591032	46.734772	-64.5   	-54.9     	60.45 	2147.03	4.1     	20.2         	115        	35375    	0.261867
2173      	163.9  	-54.9 	27    	16.4    	276   	16.3      	-1.8      	13294  	13268     	-113.590823	46.734747	-64.5   	-54.9     	60.39 	2147.61	4.1     	20.2         	115        	35391    	0.261653
2174      	163.8  	-54.8 	27    	16.4    	276   	16.3      	-1.8      	13299  	13272     	-113.590614	46.734722	-64.5   	-54.8     	60.34 	2148.20	4.1     	20.2         	115        	35407    	0.261439
2175      	163.7  	-54.8 	27    	16.4    	277   	16.3      	-1.9      	13303  	13277     	-113.590405	46.734697	-64.5   	-54.8     	60.28 	2148.79	4.1     	20.2         	115        	35423    	0.261226
2176      	163.6  	-54.8 	27    	16.4    	277   	16.3      	-1.9      	13307  	13281     	-113.590196	46.734671	-64.5   	-54.8     	60.22 	2149.38	4.1     	20.2         	115        	35439    	0.261013
2177      	163.5  	-54.7 	27    	16.4    	277   	16.3      	-2.0      	13311  	13285     	-113.589987	46.734646	-64.5   	-54.7     	60.17 	2149.96	4.1     	20.2         	115        	35456    	0.260803
2178      	163.4  	-54.7 	27    	16.4    	277   	16.3      	-2.1      	13315  	13289     	-113.589778	46.734621	-64.5   	-54.7     	60.11 	2150.55	4.1     	20.2         	115        	35472    	0.260593
2179      	163.3  	-54.6 	26    	16.4    	277   	16.3      	-2.1      	13319  	13293     	-113.589569	46.734596	-64.5   	-54.6     	60.06 	2151.14	4.1     	20.2         	115        	35488    	0.260384
2180      	163.2  	-54.6 	26    	16.4    	278   	16.3      	-2.2      	13323  	13297     	-113.589360	46.734570	-64.5   	-54.6     	60.00 	2151.73	4.1     	20.2         	115        	35504    	0.260174
2181      	163.1  	-54.6 	26    	16.4    	278   	16.2      	-2.3      	13327  	13301     	-113.589151	46.734545	-64.5   	-54.6     	59.95 	2152.32	4.1     	20.2         	115        	35520    	0.259965
2182      	163.0  	-54.5 	26    	16.4    	278   	16.2      	-2.3      	13331  	13305     	-113.588942	46.734520	-64.5   	-54.5     	59.90 	2152.91	4.1     	20.2         	115        	35536    	0.259756
2183      	162.9  	-54.5 	26    	16.4    	278   	16.2      	-2.4      	13335  	13309     	-113.588733	46.734495	-64.4   	-54.5     	59.85 	2153.50	4.1     	20.2         	115        	35553    	0.259547
2184      	162.8  	-54.5 	26    	16.4    	279   	16.2      	-2.5      	13340  	13313     	-113.588524	46.734469	-64.4   	-54.5     	59.80 	2154.10	4.1     	20.2         	115        	35569    	0.259339
2185      	162.7  	-54.4 	26    	16.4    	279   	16.2      	-2.5      	13344  	13317     	-113.588315	46.734444	-64.4   	-54.4     	59.75 	2154.69	4.1     	20.2         	115        	35585    	0.259130
2186      	162.6  	-54.4 	26    	16.5    	279   	16.3      	-2.6      	13348  	13321     	-113.588106	46.734419	-64.4   	-54.4     	59.70 	2155.28	4.1     	20.2         	115        	35601    	0.258922
2187      	162.5  	-54.4 	26    	16.5    	279   	16.3      	-2.7      	13352  	13325     	-113.587897	46.734394	-64.4   	-54.4     	59.65 	2155.88	4.1     	20.2         	115        	35617    	0.258714
2188      	162.4  	-54.3 	26    	16.5    	280   	16.3      	-2.7      	13356  	13330     	-113.587688	46.734368	-64.3   	-54.3     	59.59 	2156.47	4.1     	20.2         	115        	35633    	0.258507
2189      	162.2  	-54.3 	26    	16.5    	280   	16.3      	-2.8      	13360  	13334     	-113.587479	46.734343	-64.3   	-54.3     	59.55 	2157.07	4.1     	20.2         	115        	35649    	0.258319
2190      	162.1  	-54.3 	26    	16.5    	280   	16.3      	-2.9      	13364  	13338     	-113.587270	46.734318	-64.3   	-54.3     	59.50 	2157.67	4.1     	20.2         	115        	35666    	0.258133
2191      	162.0  	-54.3 	26    	16.4    	280   	16.1      	-3.0      	13368  	13342     	-113.587061	46.734292	-64.3   	-54.3     	59.46 	2158.25	4.1     	20.2         	114        	35682    	0.257936
2192      	161.9  	-54.2 	26    	16.2    	281   	15.9      	-3.1      	13372  	13346     	-113.586852	46.734267	-64.3   	-54.2     	59.41 	2158.84	4.1     	20.2         	114        	35698    	0.257738
2193      	161.8  	-54.2 	26    	16.1    	282   	15.8      	-3.2      	13377  	13350     	-113.586683	46.734225	-64.3   	-54.2     	59.36 	2159.49	4.3     	20.2         	114        	35712    	0.257541
2194      	161.7  	-54.2 	26    	16.0    	282   	15.6      	-3.4      	13381  	13355     	-113.586525	46.734179	-64.3   	-54.2     	59.31 	2160.16	4.6     	20.2         	114        	35726    	0.257343
2195      	161.6  	-54.2 	26    	15.8    	283   	15.4      	-3.5      	13386  	13359     	-113.586367	46.734133	-64.3   	-54.2     	59.26 	2160.83	4.6     	20.2         	114        	35740    	0.257146
2196      	161.5  	-54.2 	26    	15.7    	283   	15.3      	-3.6      	13391  	13364     	-113.586208	46.734087	-64.3   	-54.2     	59.21 	2161.52	4.6     	20.2         	114        	35754    	0.256949
2197      	161.4  	-54.2 	25    	15.6    	284   	15.1      	-3.8      	13395  	13369     	-113.586050	46.734041	-64.3   	-54.2     	59.16 	2162.19	4.6     	20.2         	114        	35768    	0.256743
2198      	161.2  	-54.1 	25    	15.5    	285   	15.0      	-3.9      	13400  	13373     	-113.585891	46.733995	-64.3   	-54.1     	59.11 	2162.87	4.6     	20.2         	114        	35782    	0.256538
2199      	161.1  	-54.1 	25    	15.4    	285   	14.9      	-4.0      	13404  	13378     	-113.585733	46.733949	-64.3   	-54.1     	59.05 	2163.54	4.6     	20.2         	114        	35796    	0.256332
2200      	161.0  	-54.1 	25    	15.3    	286   	14.7      	-4.2      	13409  	13383     	-113.585575	46.733903	-64.4   	-54.1     	59.00 	2164.21	4.6     	20.2         	114        	35810    	0.256126
2201      	160.9  	-54.1 	25    	15.1    	286   	14.5      	-4.3      	13414  	13387     	-113.585416	46.733857	-64.4   	-54.1     	58.95 	2164.90	4.6     	20.2         	114        	35824    	0.255925
2202      	160.8  	-54.1 	25    	15.0    	287   	14.3      	-4.4      	13418  	13392     	-113.585258	46.733811	-64.4   	-54.1     	58.90 	2165.57	4.6     	20.2         	114        	35838    	0.255728
2203      	160.7  	-54.1 	25    	14.9    	288   	14.2      	-4.5      	13423  	13396     	-113.585099	46.733765	-64.4   	-54.1     	58.85 	2166.26	4.6     	20.2         	114        	35852    	0.255532
2204      	160.6  	-54.1 	25    	14.8    	288   	14.0      	-4.7      	13428  	13401     	-113.584941	46.733719	-64.4   	-54.1     	58.80 	2166.93	4.6     	20.2         	114        	35866    	0.255337
2205      	160.4  	-54.1 	25    	14.7    	289   	13.9      	-4.8      	13432  	13406     	-113.584783	46.733673	-64.4   	-54.0     	58.75 	2167.60	4.6     	20.2         	114        	35880    	0.255141
2206      	160.3  	-54.0 	25    	14.6    	290   	13.7      	-4.9      	13437  	13410     	-113.584624	46.733627	-64.4   	-54.0     	58.70 	2168.29	4.6     	20.2         	114        	35894    	0.254945
2207      	160.2  	-54.0 	25    	14.5    	290   	13.6      	-5.0      	13442  	13415     	-113.584466	46.733581	-64.5   	-54.0     	58.65 	2168.96	4.6     	20.2         	114        	35908    	0.254750
2208      	160.1  	-54.0 	24    	14.4    	291   	13.4      	-5.2      	13446  	13419     	-113.584308	46.733535	-64.5   	-54.0     	58.59 	2169.63	4.6     	20.2         	114        	35922    	0.254555
2209      	160.0  	-54.0 	24    	14.3    	292   	13.3      	-5.3      	13451  	13424     	-113.584149	46.733489	-64.5   	-54.0     	58.55 	2170.32	4.6     	20.2         	114        	35935    	0.254360
2210      	159.9  	-54.0 	24    	14.2    	292   	13.1      	-5.4      	13455  	13429     	-113.583991	46.733443	-64.5   	-54.0     	58.50 	2170.99	4.6     	20.2         	114        	35949    	0.254165
2211      	159.7  	-54.0 	24    	14.1    	293   	13.0      	-5.4      	13460  	13433     	-113.583832	46.733397	-64.5   	-54.0     	58.45 	2171.68	4.6     	20.2         	114        	35963    	0.253970
2212      	159.6  	-54.0 	24    	13.9    	293   	12.8      	-5.3      	13465  	13438     	-113.583674	46.733351	-64.5   	-54.0     	58.40 	2172.35	4.6     	20.2         	114        	35977    	0.253776
2213      	159.5  	-54.0 	24    	13.8    	293   	12.7      	-5.3      	13469  	13443     	-113.583516	46.733305	-64.5   	-54.0     	58.35 	2173.03	4.6     	20.2         	114        	35991    	0.253581
2214      	159.4  	-54.0 	24    	13.6    	293   	12.6      	-5.2      	13474  	13447     	-113.583357	46.733259	-64.6   	-54.0     	58.30 	2173.72	4.6     	20.2         	114        	36005    	0.253408
2215      	159.3  	-54.0 	24    	13.5    	293   	12.5      	-5.2      	13479  	13452     	-113.583199	46.733213	-64.6   	-54.0     	58.26 	2174.40	4.6     	20.2         	114        	36019    	0.253239
2216      	159.2  	-54.0 	24    	13.3    	293   	12.3      	-5.1      	13483  	13456     	-113.583040	46.733167	-64.6   	-54.0     	58.22 	2175.08	4.6     	20.2         	114        	36033    	0.253070
2217      	159.1  	-54.0 	24    	13.2    	293   	12.2      	-5.1      	13488  	13461     	-113.582882	46.733121	-64.7   	-54.0     	58.17 	2175.77	4.6     	20.2         	114        	36047    	0.252902
2218      	158.9  	-54.0 	24    	13.0    	293   	12.0      	-5.0      	13493  	13466     	-113.582724	46.733075	-64.7   	-54.0     	58.13 	2176.45	4.6     	20.2         	114        	36061    	0.252733
2219      	158.8  	-54.0 	24    	12.9    	293   	11.9      	-5.0      	13497  	13470     	-113.582565	46.733029	-64.7   	-54.0     	58.09 	2177.15	4.6     	20.2         	114        	36075    	0.252564
2220      	158.7  	-54.0 	24    	12.8    	293   	11.8      	-5.0      	13502  	13475     	-113.582407	46.732983	-64.8   	-54.0     	58.04 	2177.83	4.6     	20.2         	114        	36089    	0.252396
2221      	158.6  	-54.1 	23    	12.6    	293   	11.6      	-4.9      	13506  	13480     	-113.582248	46.732937	-64.8   	-54.1     	58.00 	2178.50	4.6     	20.2         	114        	36103    	0.252226
2222      	158.5  	-54.1 	23    	12.5    	293   	11.5      	-4.9      	13511  	13484     	-113.582090	46.732891	-64.8   	-54.1     	57.96 	2179.20	4.6     	20.2         	114        	36117    	0.252057
2223      	158.4  	-54.1 	23    	12.3    	293   	11.3      	-4.8      	13516  	13489     	-113.581932	46.732845	-64.9   	-54.1     	57.92 	2179.88	4.6     	20.2         	114        	36131    	0.251887
2224      	158.3  	-54.1 	23    	12.2    	293   	11.2      	-4.8      	13520  	13493     	-113.581780	46.732806	-64.9   	-54.1     	57.87 	2180.56	4.6     	20.2         	114        	36144    	0.251718
2225      	158.1  	-54.1 	23    	12.0    	293   	11.0      	-4.7      	13525  	13498     	-113.581636	46.732775	-64.9   	-54.1     	57.83 	2181.26	4.7     	20.2         	114        	36156    	0.251548
2226      	158.0  	-54.1 	23    	11.9    	293   	10.9      	-4.7      	13530  	13503     	-113.581493	46.732744	-64.9   	-54.1     	57.79 	2181.97	4.8     	20.2         	114        	36169    	0.251377
2227      	157.9  	-54.1 	23    	11.8    	293   	10.9      	-4.6      	13535  	13508     	-113.581349	46.732714	-65.0   	-54.1     	57.75 	2182.68	4.8     	20.2         	114        	36181    	0.251198
2228      	157.8  	-54.1 	23    	11.6    	293   	10.7      	-4.6      	13539  	13512     	-113.581205	46.732683	-65.0   	-54.1     	57.70 	2183.39	4.8     	20.2         	114        	36194    	0.251019
2229      	157.7  	-54.1 	23    	11.5    	293   	10.6      	-4.5      	13544  	13517     	-113.581062	46.732652	-65.0   	-54.1     	57.66 	2184.10	4.8     	20.2         	114        	36206    	0.250840
2230      	157.6  	-54.1 	23    	11.3    	293   	10.4      	-4.5      	13549  	13522     	-113.580918	46.732621	-65.0   	-54.1     	57.62 	2184.81	4.8     	20.2         	114        	36218    	0.250661
2231      	157.4  	-54.1 	23    	11.3    	293   	10.4      	-4.4      	13554  	13527     	-113.580774	46.732590	-65.0   	-54.1     	57.57 	2185.50	4.8     	20.2         	114        	36231    	0.250483
2232      	157.3  	-54.2 	23    	11.4    	293   	10.5      	-4.4      	13559  	13531     	-113.580630	46.732559	-65.1   	-54.2     	57.53 	2186.21	4.8     	20.2         	114        	36243    	0.250304
2233      	157.2  	-54.2 	23    	11.4    	292   	10.6      	-4.3      	13563  	13536     	-113.580487	46.732528	-65.1   	-54.2     	57.49 	2186.92	4.8     	20.2         	114        	36256    	0.250126
2234      	157.1  	-54.2 	23    	11.4    	292   	10.6      	-4.2      	13568  	13541     	-113.580343	46.732497	-65.1   	-54.2     	57.44 	2187.63	4.8     	20.2         	114        	36268    	0.249948
2235      	157.0  	-54.2 	23    	11.4    	292   	10.6      	-4.2      	13573  	13546     	-113.580199	46.732466	-65.1   	-54.2     	57.40 	2188.34	4.8     	20.2         	114        	36280    	0.249769
2236      	156.9  	-54.2 	23    	11.5    	291   	10.7      	-4.2      	13578  	13550     	-113.580056	46.732435	-65.2   	-54.2     	57.35 	2189.05	4.8     	20.2         	114        	36293    	0.249591
2237      	156.7  	-54.2 	23    	11.5    	291   	10.7      	-4.1      	13582  	13555     	-113.579912	46.732404	-65.2   	-54.2     	57.31 	2189.75	4.8     	20.2         	114        	36305    	0.249413
2238      	156.6  	-54.2 	23    	11.5    	290   	10.8      	-4.0      	13587  	13560     	-113.579768	46.732373	-65.2   	-54.2     	57.26 	2190.46	4.8     	20.2         	114        	36317    	0.249235
2239      	156.5  	-54.2 	23    	11.5    	290   	10.8      	-4.0      	13592  	13565     	-113.579625	46.732342	-65.2   	-54.2     	57.22 	2191.17	4.8     	20.2         	114        	36330    	0.249062
2240      	156.4  	-54.2 	22    	11.6    	290   	10.9      	-3.9      	13597  	13570     	-113.579481	46.732311	-65.3   	-54.2     	57.18 	2191.88	4.8     	20.2         	114        	36342    	0.248889
2241      	156.3  	-54.2 	22    	11.6    	289   	10.9      	-3.9      	13602  	13574     	-113.579337	46.732280	-65.3   	-54.2     	57.14 	2192.59	4.8     	20.2         	114        	36355    	0.248717
2242      	156.2  	-54.2 	22    	11.6    	289   	11.0      	-3.8      	13606  	13579     	-113.579194	46.732249	-65.3   	-54.2     	57.09 	2193.30	4.8     	20.2         	114        	36367    	0.248545
2243      	156.0  	-54.2 	22    	11.7    	289   	11.1      	-3.8      	13611  	13584     	-113.579050	46.732218	-65.3   	-54.2     	57.05 	2193.99	4.8     	20.2         	114        	36379    	0.248373
2244      	155.9  	-54.3 	22    	11.7    	288   	11.1      	-3.7      	13616  	13589     	-113.578906	46.732187	-65.4   	-54.3     	57.01 	2194.70	4.8     	20.2         	114        	36392    	0.248201
2245      	155.8  	-54.3 	22    	11.7    	288   	11.1      	-3.6      	13621  	13593     	-113.578762	46.732156	-65.4   	-54.3     	56.96 	2195.41	4.8     	20.2         	114        	36404    	0.248029
2246      	155.7  	-54.3 	22    	11.7    	288   	11.1      	-3.6      	13626  	13598     	-113.578619	46.732125	-65.4   	-54.3     	56.92 	2196.12	4.8     	20.2         	114        	36417    	0.247857
2247      	155.6  	-54.3 	22    	11.8    	287   	11.3      	-3.5      	13630  	13603     	-113.578475	46.732094	-65.5   	-54.3     	56.88 	2196.84	4.8     	20.2         	114        	36429    	0.247686
2248      	155.5  	-54.3 	22    	11.8    	287   	11.3      	-3.5      	13635  	13608     	-113.578331	46.732063	-65.5   	-54.3     	56.84 	2197.55	4.8     	20.2         	114        	36441    	0.247514
2249      	155.3  	-54.3 	22    	11.8    	287   	11.3      	-3.4      	13640  	13612     	-113.578188	46.732032	-65.5   	-54.3     	56.79 	2198.24	4.8     	20.2         	114        	36454    	0.247343
2250      	155.2  	-54.3 	22    	11.9    	287   	11.4      	-3.4      	13645  	13617     	-113.578044	46.732001	-65.6   	-54.3     	56.75 	2198.95	4.8     	20.2         	114        	36466    	0.247171
2251      	155.1  	-54.3 	22    	11.9    	286   	11.4      	-3.3      	13649  	13622     	-113.577900	46.731970	-65.6   	-54.3     	56.70 	2199.66	4.8     	20.2         	114        	36479    	0.246992
2252      	155.0  	-54.3 	22    	11.9    	286   	11.4      	-3.3      	13654  	13627     	-113.577757	46.731939	-65.6   	-54.3     	56.65 	2200.36	4.8     	20.2         	114        	36491    	0.246785
2253      	154.9  	-54.3 	22    	12.0    	286   	11.5      	-3.3      	13659  	13631     	-113.577613	46.731909	-65.6   	-54.3     	56.60 	2201.06	4.8     	20.2         	114        	36503    	0.246577
2254      	154.8  	-54.3 	22    	12.0    	286   	11.6      	-3.2      	13664  	13636     	-113.577463	46.731890	-65.6   	-54.3     	56.55 	2201.77	4.8     	20.2         	114        	36516    	0.246370
2255      	154.7  	-54.2 	22    	12.0    	285   	11.6      	-3.2      	13669  	13641     	-113.577313	46.731870	-65.6   	-54.2     	56.50 	2202.47	4.8     	20.2         	114        	36528    	0.246163
2256      	154.5  	-54.2 	21    	12.0    	285   	11.6      	-3.1      	13673  	13646     	-113.577163	46.731851	-65.6   	-54.2     	56.45 	2203.17	4.8     	20.2         	114        	36540    	0.245956
2257      	154.4  	-54.2 	21    	12.1    	285   	11.7      	-3.1      	13678  	13651     	-113.577013	46.731832	-65.6   	-54.2     	56.39 	2203.87	4.8     	20.2         	114        	36552    	0.245748
2258      	154.3  	-54.2 	21    	12.1    	285   	11.7      	-3.1      	13683  	13655     	-113.576863	46.731813	-65.6   	-54.2     	56.34 	2204.59	4.8     	20.2         	114        	36565    	0.245540
2259      	154.2  	-54.2 	21    	12.1    	284   	11.7      	-3.0      	13688  	13660     	-113.576714	46.731793	-65.6   	-54.2     	56.29 	2205.29	4.8     	20.2         	114        	36577    	0.245332
2260      	154.1  	-54.1 	21    	12.2    	284   	11.8      	-3.0      	13693  	13665     	-113.576564	46.731774	-65.6   	-54.1     	56.24 	2205.99	4.8     	20.2         	114        	36589    	0.245125
2261      	154.0  	-54.1 	21    	12.2    	284   	11.8      	-2.9      	13698  	13670     	-113.576414	46.731755	-65.6   	-54.1     	56.19 	2206.71	4.8     	20.2         	114        	36602    	0.244918
2262      	153.8  	-54.1 	21    	12.2    	284   	11.8      	-2.9      	13702  	13675     	-113.576264	46.731736	-65.6   	-54.1     	56.14 	2207.41	4.8     	20.2         	114        	36614    	0.244710
2263      	153.7  	-54.1 	21    	12.3    	284   	12.0      	-2.9      	13707  	13680     	-113.576114	46.731717	-65.6   	-54.1     	56.08 	2208.12	4.8     	20.2         	114        	36626    	0.244503
2264      	153.6  	-54.1 	21    	12.3    	283   	12.0      	-2.8      	13712  	13684     	-113.575964	46.731697	-65.6   	-54.1     	56.04 	2208.84	4.8     	20.2         	114        	36639    	0.244325
2265      	153.5  	-54.1 	21    	12.3    	283   	12.0      	-2.8      	13717  	13689     	-113.575815	46.731678	-65.7   	-54.1     	56.00 	2209.55	4.8     	20.2         	114        	36651    	0.244161
2266      	153.4  	-54.1 	21    	12.3    	283   	12.0      	-2.7      	13722  	13694     	-113.575665	46.731659	-65.7   	-54.1     	55.96 	2210.27	4.8     	20.2         	114        	36663    	0.243996
