Time [mm:ss]	T [°C]	U [%r H] 	Tu Cap [°C]
11:53.6     	14.78 	77.4     	17.35
11:54.5     	15.07 	79.2     	17.37
11:55.4     	15.42 	80.3     	17.39
11:56.3     	15.58 	78.1     	17.41
11:57.2     	15.65 	76.5     	17.43
11:58.0     	15.66 	74.8     	17.47
11:59.0     	15.56 	74.5     	17.50
12:00.0     	15.51 	73.8     	17.54
12:00.8     	15.45 	73.8     	17.58
12:01.7     	15.43 	73.4     	17.62
12:02.6     	15.41 	73.2     	17.66
12:03.5     	15.37 	73.2     	17.70
12:04.4     	15.37 	73.2     	17.74
12:05.3     	15.41 	73.2     	17.78
12:06.1     	15.46 	74.1     	17.82
12:07.1     	15.54 	75.0     	17.85
12:08.0     	15.37 	73.3     	17.89
12:08.8     	15.16 	71.8     	17.92
12:09.7     	14.99 	71.5     	17.94
12:10.6     	14.84 	71.5     	17.95
12:11.5     	14.72 	71.6     	17.97
12:12.5     	14.64 	72.0     	17.98
12:13.4     	14.61 	72.7     	17.99
12:14.3     	14.57 	72.7     	17.99
12:15.2     	14.52 	72.8     	18.00
12:16.1     	14.50 	72.7     	18.01
12:16.9     	14.50 	72.6     	18.02
12:17.8     	14.50 	72.6     	18.04
12:18.7     	14.51 	72.6     	18.07
12:19.6     	14.51 	72.6     	18.10
12:20.5     	14.50 	72.7     	18.12
12:21.4     	14.49 	72.7     	18.14
12:22.3     	14.48 	72.8     	18.16
12:23.2     	14.45 	72.9     	18.18
12:24.1     	14.44 	72.9     	18.20
12:24.9     	14.42 	73.0     	18.22
12:25.8     	14.43 	73.0     	18.24
12:26.8     	14.54 	72.5     	18.26
12:27.7     	14.60 	72.1     	18.29
12:28.6     	14.60 	71.9     	18.32
12:29.5     	14.67 	71.6     	18.34
12:30.4     	14.70 	71.7     	18.38
12:31.3     	14.78 	71.4     	18.41
12:32.2     	14.88 	71.2     	18.44
12:33.0     	14.94 	71.4     	18.47
12:33.9     	15.01 	71.7     	18.50
12:34.8     	15.14 	71.5     	18.54
12:35.7     	15.19 	71.2     	18.58
12:36.6     	15.18 	71.1     	18.61
12:37.5     	15.22 	71.0     	18.65
12:38.4     	15.25 	71.6     	18.68
12:39.3     	15.36 	72.3     	18.71
12:40.3     	15.50 	73.0     	18.74
12:41.1     	15.54 	72.7     	18.77
12:42.0     	15.54 	72.0     	18.80
12:42.9     	15.54 	71.4     	18.83
12:43.8     	15.68 	71.5     	18.87
12:44.7     	15.83 	72.7     	18.91
12:45.6     	15.96 	72.3     	18.95
12:46.5     	16.20 	72.6     	19.00
12:47.4     	16.46 	74.9     	19.04
12:48.3     	16.71 	75.2     	19.09
