Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
27:55.1     	15.32 	70.5    	17.14
27:55.9     	15.24 	71.2    	17.13
27:56.8     	15.15 	71.6    	17.09
27:57.7     	15.07 	72.7    	17.04
27:58.6     	15.05 	73.1    	17.01
27:59.5     	15.06 	73.9    	16.98
28:00.4     	15.09 	72.7    	16.95
28:01.3     	15.03 	71.9    	16.95
28:02.2     	14.98 	71.4    	16.93
28:03.1     	14.92 	72.5    	16.93
28:03.9     	14.97 	72.4    	16.91
28:04.8     	14.84 	72.3    	16.89
28:05.8     	14.76 	72.1    	16.87
28:06.7     	14.72 	72.2    	16.83
28:07.6     	14.77 	72.0    	16.81
28:08.5     	14.70 	72.0    	16.79
28:09.4     	14.65 	72.5    	16.77
28:10.3     	14.62 	72.5    	16.76
28:11.2     	14.61 	72.3    	16.74
28:12.0     	14.63 	72.3    	16.73
28:12.9     	14.62 	72.3    	16.71
28:13.8     	14.60 	72.4    	16.69
28:14.7     	14.56 	72.5    	16.69
28:15.6     	14.57 	73.0    	16.68
28:16.5     	14.38 	73.0    	16.68
28:17.4     	14.27 	72.9    	16.67
28:18.3     	14.26 	72.9    	16.66
28:19.3     	14.28 	72.9    	16.65
28:20.1     	14.28 	73.0    	16.64
28:21.1     	14.30 	73.1    	16.62
28:22.0     	14.27 	73.2    	16.61
28:22.8     	14.25 	73.2    	16.59
28:23.7     	14.24 	73.1    	16.58
28:24.6     	14.28 	73.6    	16.56
28:25.5     	14.36 	74.3    	16.54
28:26.4     	14.47 	74.8    	16.52
28:27.3     	14.57 	75.1    	16.50
28:28.1     	14.62 	74.5    	16.49
28:29.1     	14.56 	73.7    	16.48
28:30.0     	14.56 	73.4    	16.46
28:30.8     	14.57 	73.7    	16.45
28:32.1     	14.58 	73.2    	16.44
28:32.7     	14.41 	73.2    	16.43
28:33.6     	14.31 	72.8    	16.42
28:34.5     	14.17 	72.6    	16.40
28:35.4     	14.10 	72.7    	16.38
28:36.3     	14.14 	73.4    	16.36
28:37.2     	14.15 	73.8    	16.34
28:38.1     	14.22 	74.7    	16.32
28:38.9     	14.17 	74.4    	16.30
28:39.8     	14.14 	73.6    	16.29
28:40.7     	14.13 	73.0    	16.28
28:42.1     	14.12 	72.5    	16.26
28:42.5     	14.18 	72.9    	16.25
28:43.4     	14.23 	72.7    	16.24
28:44.3     	14.26 	72.7    	16.24
28:45.2     	14.24 	72.2    	16.23
28:46.2     	14.23 	72.0    	16.22
28:47.0     	14.23 	72.1    	16.21
28:47.9     	14.22 	72.2    	16.21
28:48.8     	14.20 	72.3    	16.21
28:49.7     	14.19 	72.3    	16.21
28:49.9     	14.20 	72.3    	16.21
28:50.6     	14.29 	73.1    	16.20
28:51.5     	14.43 	73.0    	16.20
28:52.4     	14.62 	72.8    	16.21
28:53.3     	14.83 	72.5    	16.21
28:54.2     	14.95 	71.7    	16.21
28:55.0     	14.95 	71.3    	16.22
28:55.9     	14.88 	70.5    	16.23
28:56.8     	14.87 	70.4    	16.24
28:57.7     	15.00 	70.1    	16.25
28:58.6     	15.12 	70.1    	16.27
28:59.6     	15.29 	69.7    	16.28
29:00.4     	15.32 	69.5    	16.30
29:01.4     	15.59 	69.2    	16.32
29:02.3     	15.53 	69.0    	16.34
29:03.1     	15.35 	69.4    	16.35
29:04.0     	15.23 	69.7    	16.37
29:04.9     	14.97 	70.5    	16.37
29:05.8     	14.88 	72.1    	16.37
29:06.7     	14.81 	72.6    	16.37
29:07.6     	14.75 	71.6    	16.37
29:08.5     	14.62 	71.6    	16.37
29:09.4     	14.87 	70.8    	16.38
29:10.3     	15.01 	70.0    	16.39
29:11.1     	15.22 	69.1    	16.41
29:12.1     	15.33 	68.7    	16.43
29:13.0     	15.29 	68.5    	16.45
29:13.9     	15.01 	69.3    	16.46
29:14.8     	15.04 	69.7    	16.48
29:15.7     	15.14 	69.8    	16.49
29:16.6     	15.37 	69.1    	16.51
29:17.5     	15.41 	69.1    	16.54
29:18.4     	15.41 	68.9    	16.56
29:19.2     	15.47 	69.0    	16.58
29:20.1     	15.61 	69.0    	16.61
29:21.0     	15.54 	69.1    	16.64
29:21.9     	15.36 	69.8    	16.66
29:22.8     	15.27 	70.5    	16.68
29:23.7     	15.16 	70.8    	16.69
29:24.6     	15.03 	71.1    	16.70
29:25.6     	14.86 	71.4    	16.71
29:26.5     	14.72 	71.6    	16.72
29:27.3     	14.61 	72.2    	16.72
29:28.2     	14.50 	72.4    	16.73
29:29.1     	14.48 	73.1    	16.73
29:30.0     	14.48 	73.8    	16.74
29:30.9     	14.56 	75.2    	16.74
29:31.8     	14.56 	73.7    	16.74
29:32.7     	14.51 	73.1    	16.73
29:33.6     	14.56 	72.4    	16.73
29:34.5     	14.38 	72.8    	16.73
29:35.4     	14.36 	72.9    	16.72
29:36.2     	14.29 	72.6    	16.72
29:37.1     	14.20 	72.6    	16.71
29:38.1     	14.25 	73.4    	16.70
29:39.0     	14.28 	74.4    	16.69
29:39.9     	14.38 	75.3    	16.69
29:40.8     	14.48 	75.1    	16.69
29:41.7     	14.47 	73.4    	16.69
29:42.6     	14.43 	72.5    	16.68
29:43.5     	14.33 	72.3    	16.66
29:44.3     	14.24 	72.7    	16.63
29:45.2     	14.29 	72.8    	16.61
29:46.1     	14.22 	72.4    	16.59
29:47.0     	14.15 	72.4    	16.56
29:47.9     	14.13 	72.9    	16.54
29:48.8     	14.08 	72.3    	16.52
29:49.7     	14.04 	72.1    	16.52
29:50.6     	13.99 	72.3    	16.50
29:51.6     	13.95 	72.6    	16.48
29:52.4     	13.94 	72.9    	16.46
29:53.3     	14.02 	72.9    	16.44
29:54.2     	14.05 	73.0    	16.42
29:55.1     	14.11 	72.9    	16.40
29:56.0     	14.12 	73.0    	16.39
29:56.9     	14.11 	72.5    	16.38
29:57.8     	14.11 	72.1    	16.37
29:58.7     	14.14 	72.7    	16.35
29:59.6     	14.20 	73.7    	16.34
30:00.4     	14.24 	73.1    	16.32
30:01.3     	14.23 	71.9    	16.31
30:02.3     	14.14 	71.7    	16.28
30:03.1     	14.13 	72.0    	16.26
30:04.0     	14.15 	71.9    	16.24
30:04.9     	14.17 	72.1    	16.23
30:05.9     	14.11 	71.7    	16.22
30:06.8     	14.08 	71.8    	16.20
30:07.7     	14.03 	71.7    	16.18
30:08.5     	13.99 	71.8    	16.16
30:09.5     	13.98 	72.3    	16.14
30:10.4     	14.02 	72.5    	16.12
30:11.2     	14.04 	71.7    	16.10
30:12.1     	14.03 	71.5    	16.09
30:13.0     	13.98 	71.7    	16.07
30:13.9     	14.02 	72.8    	16.05
30:14.8     	14.02 	72.0    	16.04
30:15.7     	14.12 	71.7    	16.03
30:16.6     	14.08 	71.5    	16.01
30:17.5     	14.05 	71.7    	16.00
30:18.4     	14.04 	71.8    	15.98
30:19.3     	14.04 	72.0    	15.97
30:20.2     	14.04 	72.2    	15.95
30:21.1     	14.09 	72.6    	15.94
30:22.0     	14.20 	72.9    	15.93
30:22.9     	14.30 	73.3    	15.92
30:23.8     	14.37 	73.0    	15.91
30:24.7     	14.58 	74.2    	15.92
30:25.6     	14.52 	73.2    	15.93
30:26.5     	14.39 	72.1    	15.94
30:27.3     	14.34 	71.2    	15.95
30:28.2     	14.37 	70.9    	15.96
30:29.1     	14.45 	70.9    	15.97
30:30.0     	14.46 	70.6    	15.98
30:30.9     	14.47 	70.3    	15.99
30:31.8     	14.45 	70.7    	16.00
30:32.8     	14.41 	70.6    	16.01
30:33.7     	14.38 	71.3    	16.01
30:34.6     	14.41 	71.5    	16.02
30:35.4     	14.49 	72.3    	16.02
30:36.3     	14.62 	72.8    	16.02
30:37.2     	14.61 	71.1    	16.02
30:38.1     	14.63 	71.0    	16.03
30:39.0     	14.53 	70.3    	16.03
30:39.9     	14.47 	70.6    	16.03
30:40.8     	14.44 	70.9    	16.04
30:41.7     	14.40 	70.7    	16.04
30:42.6     	14.36 	71.0    	16.05
30:43.4     	14.40 	71.0    	16.05
30:44.3     	14.41 	71.1    	16.06
30:45.2     	14.39 	71.1    	16.06
30:46.2     	14.32 	71.0    	16.06
30:47.1     	14.29 	71.3    	16.06
30:48.0     	14.26 	71.1    	16.06
30:48.9     	14.19 	71.2    	16.06
30:49.8     	14.19 	71.3    	16.05
30:50.7     	14.16 	71.2    	16.06
30:51.5     	14.10 	71.2    	16.06
30:52.4     	14.06 	71.4    	16.06
30:53.3     	14.07 	71.5    	16.06
30:54.2     	14.09 	71.6    	16.06
30:55.1     	14.13 	71.6    	16.07
30:56.0     	14.21 	71.5    	16.07
30:56.9     	14.32 	72.7    	16.08
30:57.8     	14.38 	72.2    	16.09
30:58.7     	14.36 	71.4    	16.10
30:59.6     	14.34 	71.4    	16.11
31:00.5     	14.36 	71.3    	16.12
31:01.5     	14.41 	71.3    	16.13
31:02.3     	14.47 	71.3    	16.14
31:03.2     	14.58 	71.1    	16.15
31:04.1     	14.66 	70.9    	16.16
31:05.0     	14.71 	71.0    	16.18
31:05.9     	14.81 	71.5    	16.20
31:06.8     	14.85 	71.2    	16.21
31:07.6     	14.81 	70.6    	16.23
31:08.6     	14.70 	70.4    	16.24
31:09.5     	14.61 	70.6    	16.25
31:10.3     	14.60 	70.9    	16.25
31:11.2     	14.60 	71.3    	16.26
31:12.1     	14.63 	71.3    	16.26
31:13.1     	14.72 	72.4    	16.26
31:14.0     	14.86 	73.2    	16.27
31:14.9     	14.97 	71.9    	16.27
31:15.7     	15.04 	71.1    	16.28
31:16.6     	15.02 	70.4    	16.28
31:17.6     	15.00 	70.4    	16.29
31:18.4     	15.02 	72.6    	16.30
31:19.3     	15.01 	71.9    	16.31
31:20.2     	14.91 	71.2    	16.32
31:21.1     	14.84 	70.3    	16.33
31:22.0     	14.71 	70.3    	16.34
31:22.9     	14.62 	70.3    	16.35
31:23.7     	14.56 	70.4    	16.36
31:24.7     	14.62 	72.4    	16.36
31:25.6     	14.65 	72.7    	16.37
31:26.5     	14.74 	74.4    	16.38
31:27.4     	14.94 	76.2    	16.39
31:28.3     	15.14 	75.2    	16.40
31:29.2     	15.07 	71.6    	16.40
31:30.1     	14.97 	70.7    	16.40
31:31.0     	14.95 	70.7    	16.39
31:31.9     	14.95 	71.0    	16.38
31:32.8     	14.92 	70.2    	16.38
31:33.7     	14.86 	70.0    	16.38
31:34.5     	14.75 	70.1    	16.39
31:35.4     	14.74 	70.4    	16.39
31:36.3     	14.75 	70.6    	16.40
31:37.2     	14.74 	70.5    	16.40
31:38.1     	14.70 	70.4    	16.40
31:39.0     	14.76 	70.5    	16.41
31:40.0     	14.99 	70.5    	16.41
31:40.9     	14.99 	71.3    	16.42
31:41.8     	15.14 	70.5    	16.44
31:42.6     	15.11 	69.7    	16.45
31:43.5     	15.14 	69.2    	16.46
31:44.4     	15.04 	69.4    	16.48
31:45.3     	14.86 	69.7    	16.49
31:46.2     	14.70 	70.1    	16.49
31:47.1     	14.59 	70.4    	16.49
31:48.0     	14.51 	70.7    	16.49
31:48.9     	14.45 	71.0    	16.49
31:49.8     	14.42 	71.2    	16.49
31:50.6     	14.41 	71.5    	16.50
31:51.5     	14.49 	71.3    	16.49
31:52.4     	14.49 	71.2    	16.50
31:53.4     	14.50 	71.0    	16.50
31:54.3     	14.49 	71.1    	16.51
31:55.2     	14.49 	71.1    	16.51
31:56.1     	14.48 	71.1    	16.52
31:57.0     	14.49 	71.2    	16.53
31:57.9     	14.58 	71.3    	16.54
31:58.7     	14.64 	71.3    	16.56
31:59.6     	14.78 	71.1    	16.57
32:00.5     	14.81 	71.1    	16.58
32:01.4     	14.94 	70.8    	16.60
32:02.3     	15.03 	70.1    	16.61
32:03.2     	14.97 	70.0    	16.62
32:04.1     	14.99 	70.4    	16.64
32:05.1     	14.96 	71.2    	16.65
32:06.0     	14.93 	71.6    	16.66
32:06.8     	14.93 	73.0    	16.67
32:07.7     	15.02 	73.5    	16.68
32:08.6     	14.95 	72.7    	16.69
32:09.5     	14.89 	72.5    	16.70
32:10.4     	14.87 	71.5    	16.70
32:11.3     	14.76 	71.3    	16.69
32:12.2     	14.67 	71.5    	16.68
32:13.1     	14.61 	71.8    	16.67
32:14.0     	14.54 	71.8    	16.66
32:14.8     	14.50 	71.8    	16.65
32:15.7     	14.48 	71.9    	16.65
32:16.6     	14.48 	71.9    	16.64
32:17.6     	14.47 	71.9    	16.64
32:18.5     	14.44 	71.8    	16.64
32:19.4     	14.43 	71.9    	16.64
32:20.2     	14.44 	72.0    	16.63
32:21.1     	14.43 	71.9    	16.62
32:22.0     	14.39 	71.9    	16.62
32:22.9     	14.38 	72.5    	16.60
32:23.8     	14.47 	73.3    	16.59
32:24.7     	14.58 	74.4    	16.58
32:25.6     	14.60 	73.0    	16.58
32:26.5     	14.59 	72.1    	16.58
32:27.4     	14.60 	71.9    	16.58
32:28.2     	14.61 	71.8    	16.58
32:29.2     	14.62 	71.8    	16.59
32:30.1     	14.64 	71.7    	16.59
32:31.0     	14.69 	71.6    	16.59
32:31.9     	14.74 	71.6    	16.60
32:32.8     	14.78 	71.6    	16.61
32:33.7     	14.80 	71.6    	16.62
32:34.6     	14.85 	71.5    	16.62
32:35.5     	14.94 	71.8    	16.63
32:36.3     	15.16 	71.9    	16.64
32:37.2     	15.30 	70.8    	16.65
32:38.1     	15.43 	70.4    	16.67
32:39.0     	15.67 	70.2    	16.69
32:39.9     	15.83 	70.1    	16.71
32:40.8     	15.85 	70.5    	16.73
32:41.8     	16.02 	70.9    	16.75
32:42.7     	16.25 	69.9    	16.78
32:43.6     	16.35 	69.0    	16.82
32:44.4     	16.51 	68.2    	16.86
32:45.3     	16.60 	67.9    	16.90
32:46.2     	16.68 	67.0    	16.93
32:47.1     	16.55 	69.0    	16.97
32:48.0     	16.53 	69.3    	17.02
32:48.9     	16.61 	69.2    	17.07
32:49.8     	16.63 	68.4    	17.12
32:50.7     	16.61 	67.0    	17.18
32:51.6     	16.31 	67.6    	17.24
32:52.4     	16.02 	68.3    	17.30
32:53.4     	15.59 	68.3    	17.34
32:54.3     	15.35 	68.7    	17.40
32:55.2     	15.14 	69.3    	17.44
32:56.1     	14.96 	69.8    	17.48
32:57.0     	14.87 	70.4    	17.52
32:57.9     	14.83 	70.9    	17.55
32:58.8     	14.74 	70.9    	17.56
32:59.7     	14.62 	70.9    	17.57
33:00.5     	14.60 	70.9    	17.58
33:01.4     	14.63 	71.0    	17.58
33:02.3     	14.63 	71.1    	17.58
33:03.2     	14.71 	71.2    	17.58
33:04.1     	14.71 	71.0    	17.58
33:05.0     	14.69 	71.0    	17.58
33:05.9     	14.61 	70.9    	17.58
33:06.9     	14.63 	70.6    	17.58
33:07.8     	14.61 	70.3    	17.57
33:08.6     	14.62 	70.2    	17.57
33:09.5     	14.57 	70.0    	17.58
33:10.4     	14.53 	70.0    	17.58
33:11.3     	14.45 	70.3    	17.59
33:12.2     	14.44 	70.4    	17.60
33:13.1     	14.40 	70.5    	17.61
33:14.0     	14.48 	70.3    	17.61
33:14.9     	14.49 	69.8    	17.62
33:15.8     	14.49 	69.7    	17.63
33:16.6     	14.53 	69.7    	17.65
33:17.5     	14.67 	70.3    	17.65
33:18.5     	14.72 	70.2    	17.66
33:19.3     	14.75 	70.0    	17.68
33:20.3     	14.76 	70.8    	17.70
33:21.2     	14.82 	71.3    	17.73
33:22.1     	14.80 	71.5    	17.76
33:23.0     	14.68 	71.0    	17.77
33:23.9     	14.56 	71.0    	17.79
33:24.8     	14.47 	71.0    	17.80
33:25.6     	14.37 	71.0    	17.80
33:26.6     	14.29 	70.9    	17.79
33:27.5     	14.23 	70.8    	17.78
33:28.3     	14.19 	70.8    	17.77
33:29.2     	14.19 	70.7    	17.76
33:30.1     	14.23 	70.6    	17.76
33:31.0     	14.34 	70.7    	17.78
33:31.9     	14.41 	70.5    	17.81
33:32.8     	14.44 	70.1    	17.84
33:33.8     	14.46 	69.6    	17.87
33:34.7     	14.49 	69.3    	17.92
33:36.0     	14.51 	69.1    	17.87
33:36.4     	14.52 	67.6    	18.06
33:37.3     	14.52 	67.7    	18.13
33:38.2     	14.52 	67.9    	18.20
33:39.1     	14.44 	68.1    	18.14
33:40.0     	14.27 	69.7    	18.06
33:40.9     	14.18 	70.6    	17.97
33:41.8     	14.14 	70.8    	17.86
33:42.7     	14.09 	71.2    	17.70
33:43.6     	14.03 	71.3    	17.56
33:44.4     	14.00 	71.3    	17.40
33:45.3     	13.87 	71.5    	17.25
33:46.2     	13.78 	71.3    	17.11
33:47.2     	13.69 	71.9    	16.96
33:48.1     	13.74 	72.1    	16.81
33:49.0     	13.73 	71.7    	16.67
33:49.9     	13.62 	71.5    	16.55
33:50.8     	13.53 	71.6    	16.43
33:51.7     	13.43 	71.5    	16.32
33:52.5     	13.36 	71.3    	16.20
33:53.4     	13.28 	72.2    	16.09
33:54.3     	13.23 	72.0    	15.99
33:55.2     	13.18 	72.2    	15.89
33:56.1     	13.15 	72.4    	15.78
33:57.0     	13.11 	72.6    	15.67
33:57.9     	13.07 	72.6    	15.54
33:58.8     	13.02 	73.0    	15.41
33:59.7     	12.97 	73.0    	15.30
34:00.6     	12.94 	72.7    	15.20
34:01.5     	12.89 	73.1    	15.10
34:02.4     	12.84 	73.0    	15.00
34:03.3     	12.80 	73.2    	14.92
34:04.2     	12.75 	73.4    	14.83
34:05.1     	12.71 	73.3    	14.75
34:06.0     	12.69 	73.1    	14.66
34:06.9     	12.68 	71.9    	14.57
34:07.8     	12.69 	71.2    	14.50
34:08.6     	12.68 	70.5    	14.42
34:09.5     	12.67 	70.1    	14.35
34:10.4     	12.63 	70.4    	14.29
34:11.3     	12.60 	70.5    	14.23
34:12.2     	12.58 	70.4    	14.17
34:13.1     	12.53 	71.1    	14.11
34:14.1     	12.50 	72.0    	14.05
34:15.0     	12.46 	72.0    	14.01
34:15.9     	12.43 	72.4    	13.95
34:16.7     	12.39 	72.8    	13.89
34:17.6     	12.36 	72.8    	13.83
34:18.6     	12.33 	71.8    	13.78
34:19.4     	12.33 	70.3    	13.73
34:20.3     	12.32 	70.4    	13.68
34:21.2     	12.30 	69.9    	13.63
34:22.1     	12.25 	70.7    	13.59
34:23.0     	12.19 	71.2    	13.55
34:23.9     	12.15 	71.1    	13.51
34:24.7     	12.11 	70.8    	13.47
34:25.6     	12.09 	70.0    	13.43
34:26.6     	12.07 	69.3    	13.39
34:27.5     	12.00 	71.0    	13.33
34:28.4     	11.88 	72.4    	13.28
34:29.3     	11.82 	72.7    	13.23
34:30.2     	11.75 	73.0    	13.18
34:31.1     	11.71 	72.6    	13.13
34:32.0     	11.68 	72.4    	13.07
34:32.8     	11.67 	71.4    	13.02
34:33.7     	11.63 	71.9    	12.97
34:34.7     	11.61 	70.0    	12.93
34:35.5     	11.61 	69.3    	12.88
34:36.4     	11.59 	69.1    	12.84
34:37.3     	11.57 	69.0    	12.80
34:38.2     	11.53 	69.0    	12.77
34:39.1     	11.48 	69.1    	12.73
34:40.1     	11.44 	69.2    	12.69
34:40.9     	11.41 	69.3    	12.65
34:41.8     	11.37 	69.4    	12.62
34:42.7     	11.32 	69.5    	12.58
34:43.6     	11.28 	69.6    	12.55
34:44.5     	11.24 	69.7    	12.51
34:45.4     	11.20 	69.8    	12.48
34:46.3     	11.15 	70.0    	12.44
34:47.2     	11.11 	70.1    	12.41
34:48.1     	11.07 	70.2    	12.37
34:48.9     	11.03 	70.4    	12.34
34:49.8     	10.98 	70.6    	12.31
34:50.7     	10.93 	70.7    	12.26
34:51.7     	10.89 	70.8    	12.23
34:52.6     	10.85 	70.9    	12.19
34:53.5     	10.80 	71.1    	12.15
34:54.4     	10.76 	71.2    	12.11
34:55.3     	10.70 	71.4    	12.07
34:56.2     	10.66 	71.5    	12.02
34:57.0     	10.61 	71.6    	11.97
34:57.9     	10.58 	71.5    	11.94
34:58.8     	10.59 	71.2    	11.89
34:59.7     	10.61 	70.6    	11.85
35:00.6     	10.64 	70.2    	11.81
35:01.5     	10.62 	70.2    	11.77
35:02.4     	10.62 	69.9    	11.73
35:03.3     	10.63 	69.6    	11.71
35:04.2     	10.62 	69.4    	11.68
35:05.1     	10.61 	69.2    	11.66
35:06.0     	10.64 	68.6    	11.63
35:06.9     	10.70 	67.2    	11.60
35:07.8     	10.76 	66.4    	11.58
35:08.7     	10.78 	66.1    	11.56
35:09.6     	10.79 	65.9    	11.56
35:10.5     	10.77 	65.8    	11.55
35:11.4     	10.75 	65.7    	11.53
35:12.3     	10.73 	65.7    	11.51
35:13.1     	10.70 	65.7    	11.50
35:14.0     	10.65 	65.8    	11.49
35:15.0     	10.61 	65.8    	11.48
35:15.8     	10.59 	65.7    	11.46
35:16.7     	10.57 	65.7    	11.45
35:17.6     	10.54 	65.6    	11.44
35:18.6     	10.50 	65.7    	11.43
35:19.5     	10.46 	65.8    	11.40
35:20.4     	10.40 	66.0    	11.38
35:21.3     	10.35 	66.1    	11.36
35:22.2     	10.30 	66.3    	11.34
35:23.1     	10.24 	66.5    	11.31
35:23.9     	10.19 	66.6    	11.28
35:24.8     	10.13 	66.8    	11.26
35:25.7     	10.08 	67.0    	11.24
35:26.6     	10.01 	67.2    	11.20
35:27.5     	9.97  	67.2    	11.16
35:28.4     	9.92  	67.2    	11.13
35:29.3     	9.87  	67.3    	11.10
35:30.2     	9.82  	67.4    	11.07
35:31.1     	9.78  	67.5    	11.02
35:32.0     	9.75  	67.6    	10.98
35:32.9     	9.72  	67.7    	10.95
35:33.8     	9.68  	67.7    	10.93
35:34.7     	9.63  	68.0    	10.90
35:35.6     	9.58  	68.1    	10.87
35:36.5     	9.52  	68.5    	10.83
35:37.4     	9.45  	68.8    	10.80
35:38.3     	9.42  	68.4    	10.76
35:39.2     	9.43  	68.0    	10.71
35:40.0     	9.43  	67.7    	10.67
35:40.9     	9.42  	67.5    	10.64
35:41.8     	9.40  	67.5    	10.60
35:42.7     	9.36  	67.5    	10.57
35:43.6     	9.32  	67.7    	10.53
35:44.5     	9.27  	67.8    	10.50
35:45.5     	9.22  	68.0    	10.47
35:46.4     	9.17  	68.2    	10.44
35:47.3     	9.12  	68.4    	10.40
35:48.1     	9.06  	68.6    	10.36
35:49.0     	9.00  	68.8    	10.33
35:49.9     	8.95  	69.0    	10.29
35:50.8     	8.90  	69.2    	10.25
35:51.7     	8.97  	68.8    	10.21
35:52.6     	8.81  	69.4    	10.18
35:53.4     	8.76  	69.6    	10.14
35:54.4     	8.71  	69.7    	10.10
35:55.3     	8.66  	69.8    	10.06
35:56.1     	8.61  	70.0    	10.01
35:57.7     	8.56  	70.2    	9.97
35:57.9     	8.52  	70.6    	9.94
35:58.9     	8.47  	70.6    	9.91
35:59.8     	8.43  	70.7    	9.87
36:00.7     	8.37  	70.9    	9.82
36:01.6     	8.32  	71.1    	9.78
36:02.5     	8.27  	71.2    	9.73
36:03.4     	8.22  	71.6    	9.69
36:04.2     	8.19  	72.3    	9.65
36:05.1     	8.15  	72.4    	9.60
36:06.0     	8.10  	72.6    	9.56
36:06.9     	8.04  	73.1    	9.51
36:07.8     	7.99  	73.4    	9.47
36:08.7     	7.94  	73.6    	9.42
36:09.6     	7.90  	73.7    	9.38
36:10.5     	7.84  	74.0    	9.32
36:11.4     	7.79  	74.2    	9.27
36:12.3     	7.74  	74.4    	9.23
36:13.2     	7.68  	74.6    	9.18
36:14.1     	7.63  	74.9    	9.14
36:15.0     	7.58  	75.1    	9.09
36:15.9     	7.53  	75.1    	9.04
36:16.8     	7.47  	75.4    	8.99
36:17.7     	7.42  	75.5    	8.95
36:18.6     	7.38  	75.4    	8.90
36:19.5     	7.33  	75.7    	8.84
36:20.3     	7.27  	75.9    	8.79
36:21.2     	7.24  	75.8    	8.75
36:22.1     	7.21  	75.6    	8.71
36:23.0     	7.16  	75.9    	8.66
36:23.9     	7.11  	76.0    	8.61
36:24.8     	7.06  	75.6    	8.56
36:25.8     	7.04  	75.4    	8.52
36:26.7     	7.00  	75.4    	8.47
36:27.6     	6.95  	75.8    	8.42
36:28.4     	6.89  	76.3    	8.38
36:29.3     	6.84  	75.9    	8.32
36:30.7     	6.79  	75.6    	8.27
36:30.9     	6.79  	75.6    	8.27
36:31.1     	6.78  	75.9    	8.23
36:32.0     	6.74  	75.8    	8.19
36:32.9     	6.69  	75.9    	8.15
36:33.8     	6.63  	76.1    	8.11
36:34.7     	6.59  	76.3    	8.07
36:35.6     	6.54  	76.5    	8.02
36:36.4     	6.48  	76.7    	7.97
36:37.3     	6.43  	77.0    	7.92
36:38.2     	6.36  	77.4    	7.87
36:39.2     	6.30  	77.7    	7.82
36:40.1     	6.24  	77.9    	7.78
36:41.0     	6.19  	78.1    	7.74
36:41.9     	6.13  	78.3    	7.70
36:42.8     	6.08  	78.5    	7.65
36:43.7     	6.01  	79.0    	7.60
36:44.5     	5.95  	79.2    	7.55
36:45.4     	5.93  	77.6    	7.50
36:46.3     	5.94  	75.9    	7.45
36:47.2     	5.92  	75.3    	7.41
36:48.1     	5.89  	75.1    	7.36
36:49.0     	5.84  	75.2    	7.31
36:49.9     	5.80  	75.1    	7.27
36:50.8     	5.77  	74.7    	7.22
36:51.8     	5.73  	74.9    	7.18
36:52.6     	5.67  	75.4    	7.14
36:53.5     	5.61  	75.7    	7.10
36:54.4     	5.55  	75.9    	7.06
36:55.3     	5.53  	75.5    	7.02
36:56.2     	5.50  	75.2    	6.98
36:57.1     	5.46  	75.0    	6.93
36:58.0     	5.43  	74.9    	6.89
36:58.9     	5.39  	75.1    	6.85
36:59.8     	5.34  	75.2    	6.82
37:00.6     	5.29  	75.3    	6.77
37:01.5     	5.38  	74.6    	6.71
37:02.5     	5.22  	74.9    	6.67
37:03.3     	5.19  	74.7    	6.63
37:04.3     	5.16  	74.2    	6.59
37:05.2     	5.15  	73.4    	6.54
37:06.1     	5.12  	73.0    	6.49
37:07.0     	5.09  	72.6    	6.45
37:07.9     	5.06  	72.6    	6.42
37:08.7     	5.01  	73.0    	6.39
37:09.6     	4.97  	72.6    	6.35
37:10.6     	4.96  	71.9    	6.32
37:11.4     	4.93  	71.4    	6.28
37:12.3     	4.91  	71.1    	6.24
37:13.2     	4.87  	71.0    	6.20
37:14.1     	4.82  	71.1    	6.17
37:15.0     	4.78  	71.1    	6.13
37:15.9     	4.74  	71.2    	6.09
37:16.8     	4.69  	71.4    	6.06
37:17.8     	4.63  	71.6    	6.02
37:18.7     	4.57  	71.8    	5.98
37:19.6     	4.52  	71.9    	5.95
37:20.4     	4.49  	72.0    	5.92
37:21.3     	4.44  	72.0    	5.88
37:22.2     	4.41  	71.9    	5.84
37:23.1     	4.38  	71.6    	5.79
37:24.0     	4.36  	71.3    	5.75
37:24.9     	4.34  	71.2    	5.72
37:25.8     	4.30  	71.1    	5.69
37:26.7     	4.28  	70.8    	5.65
37:27.6     	4.26  	70.6    	5.60
37:28.4     	4.23  	70.5    	5.56
37:29.3     	4.17  	70.6    	5.53
37:30.2     	4.12  	70.8    	5.49
37:31.2     	4.08  	70.8    	5.46
37:32.1     	4.04  	70.9    	5.42
37:33.0     	4.00  	71.0    	5.39
37:33.9     	3.96  	71.0    	5.35
37:34.8     	3.90  	71.2    	5.31
37:35.7     	3.85  	71.3    	5.28
37:36.5     	3.81  	71.5    	5.25
37:37.4     	3.76  	71.6    	5.21
37:38.3     	3.72  	71.6    	5.17
37:39.2     	3.68  	71.6    	5.13
37:40.1     	3.65  	71.7    	5.08
37:41.0     	3.61  	71.9    	5.05
37:41.9     	3.58  	71.7    	5.01
37:42.9     	3.55  	71.6    	4.97
37:43.8     	3.52  	71.5    	4.93
37:44.6     	3.49  	71.4    	4.90
37:45.5     	3.44  	71.5    	4.86
37:46.4     	3.40  	71.6    	4.82
37:47.3     	3.36  	71.7    	4.78
37:48.2     	3.31  	71.8    	4.74
